fips,state_fips,year,death_supp,death_miss,deaths,population,crude_rate,expansion,post,treated,ever_missing_flag,count_year,pop_total,pct_white,pop_20_64,pct_55_64,log_20_64,log_35_44,log_f_20_64,unemp,state_abb
19119,19,2016,0,0,15,6124,244.9379490529066,1,1,1,0,9,11905,0.9832003359932802,6174,0.25105280207321024,8.728102205062104,7.280697195384741,8.000014093678072,2.03076923076923,IA
19119,19,2017,0,0,19,6096,311.67979002624674,1,1,1,0,9,11885,0.983172065628944,6154,0.25056873578160543,8.724857555881988,7.3031700512368,7.992944547318106,1.72307692307692,IA
19121,19,2012,0,0,33,8750,377.14285714285717,1,0,0,0,9,15634,0.9875911474990404,8747,0.23916771464502115,9.076466063419854,7.645397699428633,8.389359819906353,5.60769230769231,IA
19121,19,2013,0,0,29,8646,335.4152209114041,1,0,0,0,9,15533,0.9857078478078928,8689,0.24295085740591552,9.069813136839208,7.644440761556566,8.38091517312361,5.05384615384615,IA
19121,19,2014,0,0,25,8683,287.9189220315559,1,1,1,0,9,15653,0.98530633105475,8714,0.2455818223548313,9.072686206677387,7.637716432664798,8.37930948405285,4.52307692307692,IA
19121,19,2015,0,0,32,8734,366.3842454774445,1,1,1,0,9,15812,0.9786870731090312,8815,0.24878048780487805,9.08421009483197,7.635786861395585,8.390949464841986,3.88461538461538,IA
19121,19,2016,0,0,34,8792,386.7151956323931,1,1,1,0,9,15884,0.9786577688239738,8856,0.25033875338753386,9.088850474388472,7.618742377670413,8.39502555744203,3.52307692307692,IA
19121,19,2017,0,0,26,8945,290.6651760760201,1,1,1,0,9,16053,0.978321809007662,8989,0.24830348203359665,9.103756886573398,7.647308832356238,8.408939605975984,3.54615384615385,IA
19123,19,2012,0,0,32,12712,251.73064820641915,1,0,0,0,9,22400,0.9685267857142856,12681,0.232473779670373,9.4478600892349,7.867871490396322,8.736328721332908,5.2,IA
19123,19,2013,0,0,50,12689,394.0420836945385,1,0,0,0,9,22399,0.9662484932363052,12619,0.23821221966875347,9.44295889365291,7.861341795599989,8.726805608446096,4.80769230769231,IA
19123,19,2014,0,0,52,12642,411.32732162632493,1,1,1,0,9,22381,0.9650149680532596,12583,0.2423905269013749,9.440101975591968,7.86172707782398,8.722091302389098,4.36923076923077,IA
19123,19,2015,0,0,56,12529,446.96304573389733,1,1,1,0,9,22340,0.9600716204118174,12483,0.2478570856364656,9.432122997651051,7.882314918980268,8.714239143608575,3.91538461538462,IA
19123,19,2016,0,0,42,12363,339.72336811453533,1,1,1,0,9,22262,0.9584942952115711,12351,0.2543923568941786,9.421492310438014,7.884952945759814,8.705165419719007,3.66153846153846,IA
19123,19,2017,0,0,44,12240,359.47712418300654,1,1,1,0,9,22301,0.956459351598583,12277,0.2545410116477967,9.41548287218084,7.877017895622398,8.697679732264463,3.14615384615385,IA
19125,19,2012,0,0,66,18632,354.22928295405757,1,0,0,0,9,33296,0.9749519461797213,18574,0.22558414988693873,9.829518032335953,8.247220052745229,9.12008738299862,4.83076923076923,IA
19125,19,2013,0,0,62,18545,334.32191965489346,1,0,0,0,9,33054,0.973255884310522,18441,0.232416897131392,9.822331725575118,8.238536930171769,9.112617283447568,4.46153846153846,IA
19125,19,2014,0,0,53,18679,283.7410996306012,1,1,1,0,9,33341,0.9728262499625088,18610,0.23632455668995164,9.831454349636296,8.256866848974312,9.118115427933663,3.80769230769231,IA
19125,19,2015,0,0,51,18544,275.02157031924077,1,1,1,0,9,33216,0.971248795761079,18450,0.24130081300813008,9.822819649468672,8.251663923605589,9.11250701162742,3.23076923076923,IA
19125,19,2016,0,0,58,18386,315.45741324921136,1,1,1,0,9,33258,0.9708942209393228,18381,0.24519884663511235,9.819072801393764,8.240121298076472,9.108971877587894,3,IA
19125,19,2017,0,0,53,18318,289.3328966044328,1,1,1,0,9,33227,0.97062629789027,18304,0.24590253496503495,9.814874894179525,8.251142139090751,9.104201775914516,2.6,IA
19127,19,2012,0,0,101,22598,446.9422072749801,1,0,0,0,9,41173,0.9387948412794792,22871,0.242534213632985,10.03762501146536,8.406261630708956,9.317309592973425,6.43846153846154,IA
19127,19,2013,0,0,87,22643,384.22470520690723,1,0,0,0,9,41202,0.9351973205184214,22868,0.24667657862515305,10.037493832383865,8.404472321352118,9.320001626185702,6.00769230769231,IA
19127,19,2014,0,0,90,22505,399.91113085980896,1,1,1,0,9,41017,0.9317843820854768,22728,0.24850404787046815,10.031352923534024,8.411165786770708,9.30955202204713,5.38461538461539,IA
19127,19,2015,0,0,90,22298,403.62364337608756,1,1,1,0,9,40623,0.9314920119144328,22456,0.2503562522265764,10.01931311804172,8.39479954320217,9.299815378403784,5.00769230769231,IA
