"est_sol1","est_sol2","est_sol3","true_att_weighted","config","N1","gamma","hhi","sim"
1.06387453813475,1.06250104314165,1.06074861627369,1,1,5,0,0.3,65
0.974354934584791,0.983054264193557,0.972795389901242,1,1,5,0,0.3,66
0.545297916956637,0.543422187380488,0.547399100114521,1,1,5,0,0.3,67
1.0099180196639,1.01157339452899,1.00955067876312,1,1,5,0,0.3,68
0.758167069990144,0.755553774041224,0.762491032006536,1,1,5,0,0.3,69
0.945136077738083,0.939893410633295,0.953774431505896,1,1,5,0,0.3,70
1.37296629321019,1.3698469677126,1.3737056998818,1,1,5,0,0.3,71
0.767107416130205,0.770279027988343,0.764065225996632,1,1,5,0,0.3,72
1.30845945905863,1.31027326065808,1.30924757568488,1,1,5,0,0.3,73
0.712627574076093,0.715814343582388,0.715777382627096,1,1,5,0,0.3,74
1.00105915655183,0.998033384271945,1.00020995031935,1,1,5,0,0.3,75
1.30622007269062,1.29185450850322,1.30630651787761,1,1,5,0,0.3,76
0.928005740229673,0.923325784902004,0.935221273573681,1,1,5,0,0.3,77
0.94771207460284,0.932805124336467,0.940875460712814,1,1,5,0,0.3,78
1.08989453863599,1.10937518954163,1.09139254263708,1,1,5,0,0.3,79
1.30195124210943,1.29732865377817,1.30076754115776,1,1,5,0,0.3,80
0.615267244422272,0.610922608282372,0.605931428837234,1,1,5,0,0.3,81
0.754186723731467,0.748506925127118,0.755319994428804,1,1,5,0,0.3,82
1.20587452747021,1.20240313558498,1.20596107307317,1,1,5,0,0.3,83
0.944458845177475,0.947257178544493,0.943300076668643,1,1,5,0,0.3,84
0.615390446871965,0.615542453395743,0.615298271018654,1,1,5,0,0.3,85
0.882272266094625,0.897194559034038,0.881815220171133,1,1,5,0,0.3,86
0.974481625624619,0.971122314964251,0.975067394812563,1,1,5,0,0.3,87
1.31709284648243,1.30997145651205,1.30907511886478,1,1,5,0,0.3,88
0.822959158558287,0.818858430293948,0.824492455812219,1,1,5,0,0.3,89
1.14608967175972,1.15047431233931,1.14202514382415,1,1,5,0,0.3,90
0.951693147491952,0.939938512055616,0.972380721774938,1,1,5,0,0.3,91
0.781597718586865,0.7766044301083,0.785113310804883,1,1,5,0,0.3,92
1.12556490934738,1.13638802868666,1.13056755986956,1,1,5,0,0.3,93
1.01653638245423,1.00456849109217,1.01470747408308,1,1,5,0,0.3,94
0.760137856907605,0.724878066539465,0.764956072547484,1,1,5,0,0.3,95
0.757592257897147,0.736289125651838,0.756857775773322,1,1,5,0,0.3,96
0.838595507218799,0.823460684762713,0.838702654172091,1,1,5,0,0.3,97
1.41536786448538,1.41085534005902,1.41337359766405,1,1,5,0,0.3,98
0.717848368002935,0.714361312735255,0.719930415871924,1,1,5,0,0.3,99
0.792670032125657,0.788331232545971,0.794981663093624,1,1,5,0,0.3,100
0.993406484078547,0.990838048747096,0.990966446171652,1,1,5,0,0.3,101
0.81845970599403,0.81820620162251,0.82197663522281,1,1,5,0,0.3,102
0.664556306770026,0.66626860869919,0.66977046246479,1,1,5,0,0.3,103
1.139763777233,1.14384246923437,1.1430090164917,1,1,5,0,0.3,104
0.884353428277984,0.888246252060933,0.872142633912509,1,1,5,0,0.3,105
0.564864991812827,0.569493855330151,0.562565351914155,1,1,5,0,0.3,106
0.996897509367651,1.00185480308358,0.995662301034259,1,1,5,0,0.3,107
1.42838179270581,1.42964584704894,1.4290703433443,1,1,5,0,0.3,108
1.24992452445613,1.26186441017834,1.25026022807893,1,1,5,0,0.3,109
0.968389926925788,0.971489028763232,0.96557750391399,1,1,5,0,0.3,110
1.01858539286459,1.02156335492393,1.02616874608325,1,1,5,0,0.3,111
1.37237230847851,1.37574211829935,1.3635981494269,1,1,5,0,0.3,112
0.992126868518624,0.996677055280948,0.98902608958976,1,1,5,0,0.3,113
1.19217638525934,1.19870171977922,1.18971477570119,1,1,5,0,0.3,114
1.20782681457999,1.2037733693636,1.20638785036653,1,1,5,0,0.3,115
0.527163244761216,0.511668040629468,0.529142512152243,1,1,5,0,0.3,116
0.926408769203718,0.919733365777373,0.926587851033939,1,1,5,0,0.3,117
0.979839714576884,0.980555502696843,0.976599473535518,1,1,5,0,0.3,118
1.3425959112877,1.34145068210051,1.34031323081654,1,1,5,0,0.3,119
0.69508728168533,0.69116086404983,0.697748102632681,1,1,5,0,0.3,120
0.574717473360132,0.575545255634558,0.577772086746542,1,1,5,0,0.3,121
0.822529504007521,0.838219848552574,0.82268861479946,1,1,5,0,0.3,122
0.747308015945405,0.745109201178616,0.744981409722217,1,1,5,0,0.3,123
0.99804148237857,0.992345008734992,0.998972168677105,1,1,5,0,0.3,124
0.868913250506834,0.867861568915208,0.870371573482875,1,1,5,0,0.3,125
0.887856396673738,0.889493144608927,0.898211140520744,1,1,5,0,0.3,126
0.874734081744238,0.877002153576613,0.874777175980859,1,1,5,0,0.3,127
1.35695006444039,1.35456626659062,1.35418674410187,1,1,5,0,0.3,128
1.16037299771598,1.16347404993408,1.15740370175486,1,1,5,0,0.3,129
1.24633477006572,1.239250994988,1.24461104327452,1,1,5,0,0.3,130
1.15314729592748,1.15766522019426,1.15153668585156,1,1,5,0,0.3,131
1.15061702690229,1.15631805342255,1.12827506387907,1,1,5,0,0.3,132
0.915471264547601,0.925635007725566,0.917716342018008,1,1,5,0,0.3,133
1.09684155776648,1.09444380852897,1.10554898569548,1,1,5,0,0.3,134
1.28844096385049,1.27975058600702,1.28348521349209,1,1,5,0,0.3,135
0.926024856459205,0.923190301402244,0.926371658578153,1,1,5,0,0.3,136
1.01907761518842,1.01280120860249,1.01812440537879,1,1,5,0,0.3,137
0.879265590717393,0.875186801544616,0.869499276948708,1,1,5,0,0.3,138
1.20270967487905,1.1990869226037,1.20203663304511,1,1,5,0,0.3,139
0.930094307782434,0.912918669516058,0.925700322978036,1,1,5,0,0.3,140
0.920765673444798,0.914972570843219,0.932067179533751,1,1,5,0,0.3,141
0.755537125059784,0.763323408819908,0.758350131347251,1,1,5,0,0.3,142
1.17698445401431,1.17689534169145,1.17729410241269,1,1,5,0,0.3,143
1.05175941288108,1.0502179029631,1.04870671844988,1,1,5,0,0.3,144
1.17102221681062,1.16795441323343,1.16786303185545,1,1,5,0,0.3,145
0.897317215032585,0.895807522880836,0.896605745891976,1,1,5,0,0.3,146
0.708217826929306,0.729355946355358,0.717263541937277,1,1,5,0,0.3,147
1.31903807045116,1.3252945914,1.31781100124363,1,1,5,0,0.3,148
0.969266072944589,0.972561321917828,0.970283920321755,1,1,5,0,0.3,149
0.992067023983838,0.984934156599227,0.991947775036505,1,1,5,0,0.3,150
1.01065703253124,1.01583894289904,1.01097342884008,1,1,5,0,0.3,151
1.21939521223493,1.22609210540528,1.2179159222919,1,1,5,0,0.3,152
0.886717601821369,0.887590394888519,0.884206086938538,1,1,5,0,0.3,153
0.899862745047018,0.889067577114775,0.898767317490857,1,1,5,0,0.3,154
0.851640478123582,0.869441664345298,0.852395139394487,1,1,5,0,0.3,155
0.980957342321528,0.981991028191713,0.986483065225691,1,1,5,0,0.3,156
0.920069075749302,0.936130138852019,0.918976311945921,1,1,5,0,0.3,157
