fips,state_fips,pct_male,pct_white,pct_black,pct_hispanic,pct_2024,pct_2534,pct_3544,pct_4554,pct_5564,poverty_rate,med_income,log_median_income,pop_density,log_pop_density,uninsured_rate,avg_mortality_pre,dem_governor_2010,obama_share_2008,obama_share_2012
13173,13,0.4972682926829268,0.6815609756097561,0.22282926829268293,0.04917073170731707,0.11561537214204638,0.2618777363385763,0.19977298524404088,0.24858115777525536,0.17415274850008108,0.2665049034475786,39452,10.582840022073883,55.327348983326225,4.0132673429359595,0.27399999999999997,436.0117425481038,0,0.3696484510964149,0.37483176312247646
13179,13,0.4983589885822586,0.4302377540485986,0.3983574477264673,0.1062420068105826,0.1954616826216887,0.2916223471610191,0.18806665653649396,0.18867446689966064,0.13617484678113762,0.1865502490103435,43832,10.688119423218252,132.50075030471558,4.886588308087343,0.217,315.73976884512564,0,0.6395945285784074,0.6466914038342609
13205,13,0.5225364181662382,0.46392459297343613,0.4800342759211654,0.04383033419023136,0.10747798469756029,0.2220297387036235,0.227371156344738,0.2444059477407247,0.19871517251335355,0.2615319108671997,32054,10.37517725955352,45.57837077828876,3.819433278955108,0.265,490.0637751440518,0,0.4768472906403941,0.4931722054380665
13253,13,0.46019703317857547,0.6296002717699015,0.3334843166119352,0.0262710904767297,0.11407315561066336,0.17048977061376316,0.18702211200661292,0.27154370737755734,0.2568712543914032,0.2603007001032939,30521,10.326170250261358,37.54261858808125,3.625476783336205,0.27399999999999997,686.8166460413952,0,0.41541541541541543,0.3921464579464049
13289,13,0.4903496821071753,0.5580154405086285,0.4321071752951862,6.811989100817438e-4,0.10307101727447215,0.14299424184261036,0.18963531669865644,0.29193857965451053,0.27236084452975046,0.28742239595309266,31234,10.349262524047791,24.57603000016741,3.2017715776744535,0.249,586.320626211472,0,0.5315335251161761,0.5402189433603046
13233,13,0.4901713953713566,0.7286724121235596,0.12823181950227558,0.1223007649849908,0.11688694334539944,0.20948733058338245,0.230659146392794,0.24244465022308276,0.20052192945534136,0.23409744232328444,39208,10.576636086589383,133.10948632266835,4.891171995007596,0.293,577.1700371844425,0,0.2871111740948062,0.265652557319224
13269,13,0.4850494473531123,0.5821989528795811,0.3938336242001163,0.02036067481093659,0.11788372560852949,0.16495674914504124,0.2347616173808087,0.2488432910883122,0.2335546167773084,0.28188161693936475,27455,10.220303579712972,22.81741291154967,3.127523968662252,0.257,615.798003278088,0,0.4286910410270723,0.44431882419446017
13275,13,0.48149556967689966,0.5812002148035442,0.3720128882126555,0.03110176317909245,0.1023637353238473,0.2044164528419252,0.21429126817510305,0.253051862219112,0.22587668144001244,0.26501395050999405,34035,10.435144685882053,82.06450286083628,4.407505558294792,0.249,513.882717935455,0,0.41822417249038407,0.4037883184720097
13279,13,0.4708215505527195,0.6177604759631276,0.2502111719122994,0.1132983216423666,0.10843293049342324,0.2178006276290312,0.21766708953729053,0.24737931494958937,0.2087200373906657,0.26925650557620817,31189,10.347820747529674,74.80391752860538,4.3148702569860715,0.29100000000000004,546.0760019409449,0,0.3059454995871181,0.2938784246575342
13209,13,0.5030939226519338,0.6701657458563536,0.26607734806629835,0.05856353591160221,0.125,0.2004116766467066,0.2275449101796407,0.2369011976047904,0.21014221556886228,0.24503391472868216,32702,10.395191517094531,37.78342789627718,3.631870591050991,0.284,504.3998259869674,0,0.29108635097493035,0.2961899791231733
13221,13,0.49932111337406654,0.7646300067888663,0.16537678207739306,0.03869653767820773,0.10170075844633418,0.18375086187083428,0.20627441967363824,0.27775224086416916,0.23052171914502417,0.16445878234607728,45729,10.730487948929952,33.55261359598371,3.513114761903158,0.281,385.397896702718,0,0.34620753838994883,0.305117168818747
13247,13,0.4749562171628722,0.39901926444833624,0.4669118505545826,0.09747810858143607,0.10747087045921865,0.19314599040438657,0.23274258298247333,0.2569078625281504,0.20973269362577107,0.1472209435454363,52579,10.87007207946475,659.896912776498,6.49208363005823,0.26899999999999996,337.1988295195874,0,0.5443695963507135,0.5782591571484836
13305,13,0.5205883327260079,0.7177593003610826,0.21287309106569052,0.0594958094544009,0.09283523836074714,0.22904934485642597,0.2334541399498188,0.244494006133259,0.2001672706997491,0.22708564475144052,35830,10.486540810299,47.036587475088695,3.850925755786409,0.257,516.6495693503368,0,0.2706439393939394,0.2527996883825105
13309,13,0.676865478956881,0.5756519493932352,0.4092434805060676,0.0104570100697134,0.12610581092801387,0.28482220294882915,0.20450997398091933,0.21040763226366,0.17415437987857765,0.3130619971604354,24382,10.101600434125093,26.21461737352953,3.26631717021054,0.27899999999999997,397.0737795185912,0,0.3592760180995475,0.3574074074074074
13009,13,0.4966100221652397,0.5398105089312878,0.4125124951106089,0.02057890390716676,0.23079865095094051,0.18591147734779737,0.1748200688432252,0.21459615451479433,0.19387364834324256,0.30022551700974043,32751,10.39668877494838,178.47225454150572,5.184433152395886,0.229,404.7911034941218,0,0.5192598415673944,0.5224165537627786
