fips,year,crude_rate,population,death_supp
37009,2007,375.0079450835823,15733,0
37009,2008,416.37751561415683,15851,0
37011,2005,497.82202862476663,11249,0
37011,2006,436.71936413660586,11449,0
37011,2007,416.6297314067902,11281,0
37011,2008,363.76541566852984,11271,0
37013,2005,512.9539456566182,26903,0
37013,2006,579.1220951678348,27110,0
37013,2007,443.40982152754685,27063,0
37013,2008,537.496800614282,27349,0
37015,2005,609.437576179697,11486,0
37015,2006,603.6217303822938,11431,0
37015,2007,528.8852725793328,12290,0
37015,2008,504.88860394293954,12478,0
37017,2005,582.4554294975688,19744,0
37017,2006,521.0942980258543,19958,0
37017,2007,613.5275339185954,20048,0
37017,2008,601.3493693165151,20454,0
37019,2005,468.01872074883,52562,0
37019,2006,520.0356188780054,56150,0
37019,2007,445.2193932827735,59072,0
37019,2008,454.23984519768453,60981,0
37021,2005,397.19746915813334,135449,0
37021,2006,362.3293010364639,138548,0
37021,2007,353.1143411126994,141314,0
37021,2008,401.0340250122266,143130,0
37023,2005,432.06367254121665,52770,0
37023,2006,476.68589804218294,52865,0
37023,2007,394.9581419959559,52917,0
37023,2008,506.3148186489488,53129,0
37025,2005,364.1837965884059,90339,0
37025,2006,333.099951201918,94266,0
37025,2007,334.67202141900935,98604,0
37025,2008,328.7504538718953,101901,0
37027,2005,475.30481504443065,48390,0
37027,2006,470.69947174775444,48651,0
37027,2007,469.86888811375337,48737,0
37027,2008,425.5579084541456,49112,0
37029,2005,301.82984342576873,5301,0
37029,2006,479.26267281105993,5425,0
37029,2007,410.0552683187734,5609,0
37029,2008,243.05555555555557,5760,0
37031,2005,512.4162396531336,38055,0
37031,2006,445.91076629636314,38797,0
37031,2007,388.4943912730266,38868,0
37031,2008,436.5018230370256,38946,0
37033,2005,425.3567508232711,14576,0
37033,2006,408.58018386108273,14685,0
37033,2007,408.46892232282664,14689,0
37033,2008,477.4246351111717,14662,0
37035,2005,366.1286361708303,89586,0
37035,2006,410.9725244981606,90517,0
37035,2007,410.3024202372095,91396,0
37035,2008,399.3601532150125,91897,0
37037,2005,368.916565829472,33883,0
37037,2006,349.57963770837546,34613,0
37037,2007,373.0068337129841,35120,0
37037,2008,362.8004874266091,36108,0
37039,2005,570.5187740480297,15074,0
37039,2006,458.5674610863528,15483,0
37039,2007,537.1874400460447,15637,0
37039,2008,473.47878942990593,15629,0
37041,2005,468.15325859307626,8117,0
37041,2006,352.4550315994166,8228,0
37041,2007,503.4763845600575,8342,0
37041,2008,495.4084098598357,8276,0
37043,2005,568.8888888888889,5625,0
37043,2006,397.3738769868694,5788,0
37043,2007,490.9429490435077,5907,0
37043,2008,437.7104377104377,5940,0
37045,2005,480.54074034958023,56811,0
37045,2006,579.3783569604649,56785,0
37045,2007,502.21254477769196,56948,0
37045,2008,487.1575491959281,57271,0
37047,2005,546.2794358198821,32401,0
37047,2006,602.2807178452414,32709,0
37047,2007,619.4394680108098,32933,0
37047,2008,567.9929907247953,33099,0
37049,2005,406.4316018396377,56098,0
37049,2006,429.22929880962727,57545,0
37049,2007,389.73186447723964,57732,0
37049,2008,386.4569083447332,58480,0
37051,2005,387.14021208550747,184171,0
37051,2006,408.53381752156156,187255,0
37051,2007,370.75986993894,186374,0
37051,2008,371.6053243992557,188641,0
37053,2005,329.8636563553731,13642,0
37053,2006,469.95158074622617,14044,0
37053,2007,464.55972407967903,14207,0
37053,2008,376.6215650718371,14338,0
37055,2005,419.9524053940553,21431,0
37055,2006,311.20813786056016,21529,0
37055,2007,382.1774794929157,21456,0
37055,2008,333.0050185263355,21321,0
37057,2005,417.47156042069116,93180,0
37057,2006,429.62726644334555,94035,0
37057,2007,408.1977069203751,94807,0
37057,2008,437.95316709837823,96129,0
37059,2005,312.4037488449861,22727,0
37059,2006,427.4795975646617,23159,0
37059,2007,389.45476333133615,23366,0
37059,2008,390.6415863445289,23551,0
37061,2005,456.8854568854569,31080,0
37061,2006,442.9365752520969,31833,0
37061,2007,399.4797473058343,32292,0
37061,2008,432.49455601258165,33064,0
37063,2005,301.96665462241265,154984,0
37063,2006,304.0184681758261,158543,0
37063,2007,298.77594268430164,162329,0
37063,2008,304.1063352487434,166718,0
37065,2005,582.046812749004,32128,0
37065,2006,589.6592390292348,32222,0
37065,2007,583.5066265247215,32219,0
37065,2008,620.2216831956769,32569,0
37067,2005,371.0101082368332,195682,0
37067,2006,350.6451871443456,199632,0
37067,2007,355.1024428684003,203040,0
37067,2008,365.5898296020808,205695,0
37069,2005,417.6629036651433,33041,0
37069,2006,434.5108776524508,33601,0
37069,2007,457.2685439759211,34553,0
37069,2008,407.6468934495361,35570,0
37071,2005,479.6902571482414,116742,0
37071,2006,458.73497283917237,118369,0
37071,2007,517.4783487058902,120778,0
37071,2008,461.73981611699577,123013,0
37073,2005,477.0698676515851,6498,0
37073,2006,487.15677590788306,6774,0
37073,2007,456.62100456621005,7008,0
37073,2008,423.6689733088547,7081,0
37075,2005,537.1900826446281,4840,0
37075,2006,626.7691063485645,4946,0
37075,2007,575.3030614341483,4867,0
37075,2008,676.5067650676507,4878,0
37077,2005,446.17626937148634,33619,0
37077,2006,544.0346310216736,34189,0
37077,2007,509.70397961184085,35707,0
37077,2008,487.6839146966441,36294,0
37079,2005,396.36663914120555,12110,0
37079,2006,416.86330029888313,12714,0
37079,2007,396.7951163677985,13105,0
37079,2008,288.73185928120967,13161,0
37081,2005,342.4883334188028,273002,0
37081,2006,336.57736624630303,279282,0
37081,2007,335.76965358827476,284719,0
37081,2008,340.80550261042515,289608,0
37083,2005,580.2707930367505,32054,0
37083,2006,581.9228482933393,31963,0
37083,2007,594.9212512133263,31937,0
37083,2008,591.2162162162163,31968,0
37085,2005,363.7155978679897,59662,0
37085,2006,417.660116747513,60815,0
37085,2007,369.41856729842596,62260,0
37085,2008,354.81501164480983,63977,0
37087,2005,482.5053864595029,32953,0
37087,2006,441.0705712914066,33328,0
37087,2007,456.11733842117815,33544,0
37087,2008,465.46101393418326,33730,0
37089,2005,456.31139129159953,54568,0
37089,2006,430.9265815541966,55926,0
37089,2007,408.98718623837107,56970,0
37089,2008,445.4804454804455,57915,0
37091,2005,546.2909718228867,13912,0
37091,2006,492.1540656205421,14020,0
37091,2007,485.5735397607319,14210,0
37091,2008,472.1894312894938,14401,0
37093,2005,349.21851709893104,23481,0
37093,2006,342.731241584724,24509,0
37093,2007,390.31384419308586,25108,0
37093,2008,355.0431396503016,26194,0
37095,2005,442.1110804089527,3619,0
37095,2006,480.90523338048087,3535,0
37095,2007,450.070323488045,3555,0
37095,2008,324.23669278573357,3701,0
37097,2005,379.7967251489926,83729,0
37097,2006,377.302231702562,87198,0
37097,2007,378.0865053054074,90191,0
37097,2008,368.1988489736862,92613,0
37099,2005,345.7179116887664,22851,0
37099,2006,408.85860306643957,23480,0
37099,2007,410.13064986681326,23651,0
37099,2008,308.1022566408527,24018,0
37101,2005,340.70191431175937,87760,0
37101,2006,356.7011220072444,90552,0
37101,2007,344.84599370095555,93665,0
37101,2008,336.41542144803105,96904,0
37103,2005,551.7241379310344,5800,0
37103,2006,501.03662750518316,5788,0
37103,2007,562.2763673538933,5869,0
37103,2008,459.33991153453553,5878,0
37105,2005,414.49746327552475,30157,0
37105,2006,475.44090719264995,31129,0
37105,2007,421.5692443213993,31786,0
37105,2008,472.9439223634912,32562,0
37107,2005,521.3214620431115,34144,0
37107,2006,543.3026930192946,34051,0
37107,2007,542.1970768505422,33936,0
37107,2008,505.2582104459197,34042,0
37109,2005,400.29789610873206,42968,0
37109,2006,384.22420612498587,44245,0
37109,2007,441.23811414830016,45327,0
37109,2008,449.07606360120326,46540,0
37111,2005,417.1881518564873,26367,0
37111,2006,453.22355251727913,26477,0
37111,2007,500.4327049704632,26577,0
37111,2008,419.71144837923924,26685,0
37113,2005,433.6947456213511,17985,0
37113,2006,528.5239470386313,18353,0
37113,2007,480.2244644687854,18533,0
37113,2008,439.16023993144813,18672,0
37115,2005,412.49263406010607,11879,0
37115,2006,318.15137307434696,11944,0
37115,2007,523.299277348617,12039,0
37115,2008,511.25587531953494,12127,0
37117,2005,614.4501730348188,14159,0
37117,2006,610.6548747104654,14247,0
37117,2007,620.8112874779541,14175,0
37117,2008,594.1854707505128,14137,0
37119,2005,276.05804135139994,506053,0
37119,2006,281.83609096188667,526902,0
37119,2007,283.05708990179164,545473,0
37119,2008,268.17189337898367,561953,0
37121,2005,411.56720459222356,9233,0
37121,2006,555.6766179995642,9178,0
37121,2007,545.7323728443571,9162,0
37121,2008,481.716663017298,9134,0
37123,2005,559.3536357986327,16090,0
37123,2006,421.4963119072708,16133,0
37123,2007,359.8461347561732,16118,0
37123,2008,384.42460317460313,16128,0
37125,2005,456.97396839831765,43985,0
37125,2006,453.3736332118411,44996,0
37125,2007,389.9527264013245,45903,0
37125,2008,376.7816388924773,46446,0
37127,2005,473.3836802357709,54290,0
37127,2006,465.1247297370955,55039,0
37127,2007,511.3991953509164,55925,0
37127,2008,444.54677482200424,56462,0
37129,2005,321.5543785130029,117243,0
37129,2006,339.33936419390346,120823,0
37129,2007,307.5320956115658,122914,0
37129,2008,331.2931663765512,124663,0
37131,2005,668.7365655600669,12561,0
37131,2006,413.12465241916266,12587,0
37131,2007,663.874180036355,12653,0
37131,2008,544.7655139744197,12666,0
37133,2005,284.4268645761122,98092,0
37133,2006,263.98789808287444,101141,0
37133,2007,264.0050249283555,101892,0
37133,2008,269.6539913521492,105691,0
37135,2005,266.0492958647242,78181,0
37135,2006,219.631270472772,79679,0
37135,2007,236.89701730698417,81470,0
37135,2008,248.21071402752005,82994,0
37137,2005,523.9717055279015,7634,0
37137,2006,432.333289663304,7633,0
37137,2007,484.03976975405544,7644,0
37137,2008,588.6200130804448,7645,0
37139,2005,402.55848280180703,22357,0
37139,2006,426.1547070724463,23231,0
37139,2007,356.1701236119841,23865,0
37139,2008,435.052827843381,24135,0
37141,2005,346.7026750848509,27401,0
37141,2006,483.2609609188962,28556,0
37141,2007,455.4348559476419,29642,0
37141,2008,438.87147335423197,30305,0
37143,2005,451.8291794199096,6861,0
37143,2006,368.3241252302026,7059,0
37143,2007,543.4782608695652,7360,0
37143,2008,464.37574631816375,7537,0
37145,2005,494.8526487871692,22633,0
37145,2006,487.6334402319554,22763,0
37145,2007,526.7281908410239,22972,0
37145,2008,528.2757426171299,23094,0
37147,2005,359.08608212999354,91343,0
37147,2006,349.2137399733328,94498,0
37147,2007,359.9712023038157,97230,0
37147,2008,355.6763345355726,100091,0
37149,2005,425.9259259259259,10800,0
37149,2006,408.68222686404505,11011,0
37149,2007,541.6140097490521,11078,0
37149,2008,446.149727848666,11207,0
37151,2005,379.38588439744956,81711,0
37151,2006,407.5098238975404,82452,0
37151,2007,425.7017427165093,82687,0
37151,2008,437.47370951264946,83205,0
37153,2005,572.448145119322,26902,0
37153,2006,614.1820212171971,26865,0
37153,2007,549.1243692490353,26952,0
37153,2008,607.249972229422,27007,0
37155,2005,549.6704645515916,74954,0
37155,2006,589.3259170970732,75510,0
37155,2007,599.4478769554357,76070,0
37155,2008,564.360565142589,76724,0
37157,2005,432.0281725934397,55089,0
37157,2006,484.03409911862445,55368,0
37157,2007,541.750939034961,55376,0
37157,2008,484.2440011564036,55344,0
37159,2005,415.13326287104127,78529,0
37159,2006,433.45681812454325,79362,0
37159,2007,431.6313419243772,80161,0
37159,2008,430.27143981117234,81344,0
37161,2005,514.6884155515085,37887,0
37161,2006,536.5789818086638,38205,0
37161,2007,521.7300568685762,38334,0
37161,2008,534.6212453834034,38719,0
37163,2005,439.5300621976503,36175,0
37163,2006,489.4143524883146,36370,0
37163,2007,528.0382827755012,36361,0
37163,2008,496.9796814936847,36420,0
37165,2005,661.6345168204268,21462,0
37165,2006,581.2863303956498,21332,0
37165,2007,590.6896066757301,21331,0
37165,2008,679.6662604293616,21334,0
37167,2005,475.8608755840111,34674,0
37167,2006,432.80116942302726,34889,0
37167,2007,408.4063643325108,35259,0
37167,2008,365.92917862973593,35526,0
37169,2005,462.7636676711149,27876,0
37169,2006,437.3022362854197,28127,0
37169,2007,464.34141500070893,28212,0
37169,2008,414.6730462519936,28215,0
37171,2005,414.4562334217507,42224,0
37171,2006,477.82377291543463,42275,0
37171,2007,440.76873859570134,42199,0
37171,2008,461.03650463400794,42296,0
37173,2005,649.4349915573451,7699,0
37173,2006,558.9430894308944,7872,0
37173,2007,804.8289738430584,7952,0
37173,2008,676.3527054108216,7984,0
37175,2005,382.1506261391028,17009,0
37175,2006,383.6763167073596,17202,0
37175,2007,412.44200034370164,17457,0
37175,2008,396.84789387153467,17639,0
37177,2005,265.9574468085106,2632,1
37177,2006,187.12574850299401,2672,1
37177,2007,435.09789702683105,2758,0
37177,2008,474.97259773474605,2737,0
37179,2005,238.7312538123383,95086,0
37179,2006,296.2582581989473,101263,0
37179,2007,246.40160672443932,107548,0
37179,2008,286.72234379884776,111955,0
37181,2005,627.4263754362573,25501,0
37181,2006,543.963942961495,25737,0
37181,2007,582.9997279334603,25729,0
37181,2008,592.7705241951106,25811,0
37183,2005,219.03682767277581,474806,0
37183,2006,229.22947500613827,496882,0
37183,2007,224.42032788909816,518224,0
37183,2008,210.01849499743744,538524,0
37185,2005,541.2156536219817,12010,0
37185,2006,510.1614117253492,11957,0
37185,2007,441.15198934576324,12014,0
37185,2008,486.59793814432993,12125,0
37187,2005,542.0412480169223,7564,0
37187,2006,571.580486508042,7523,0
37187,2007,526.8846257768171,7402,0
37187,2008,417.5646551724138,7424,0
37189,2005,196.4440300992209,30034,0
37189,2006,233.79659696064425,30796,0
37189,2007,238.51927235720646,31444,0
37189,2008,209.8441598518747,32405,0
37191,2005,436.81881328502067,69823,0
37191,2006,411.18773289930186,70041,0
37191,2007,453.76155607701224,70742,0
37191,2008,461.7932738195497,71244,0
37193,2005,469.63285473179565,40883,0
37193,2006,427.81010120764677,40906,0
37193,2007,470.9154792113996,40984,0
37193,2008,450.6821466186592,40827,0
37195,2005,486.58571649746756,45213,0
37195,2006,502.15840014095676,45404,0
37195,2007,439.1017977088451,46003,0
37195,2008,467.4500385967921,46636,0
37197,2005,352.4467940897384,22131,0
37197,2006,427.9279279279279,22200,0
37197,2007,451.7936206740761,22134,0
37197,2008,418.46652267818575,22224,0
37199,2005,478.0954239437994,10249,0
37199,2006,448.2557006431495,10262,0
37199,2007,367.0788253477589,10352,0
37199,2008,289.68713789107767,10356,0
38001,2005,264.43526769542854,1257,1
38001,2006,338.4575072058695,1255,1
38001,2007,254.82924165547996,1267,1
38001,2008,348.65197920110603,1248,1
38003,2005,370.31073901143134,6211,0
38003,2006,355.7567917205692,6184,0
38003,2007,244.140625,6144,0
38003,2008,324.41200324412006,6165,0
38005,2005,771.9714964370546,3368,0
38005,2006,722.0216606498195,3324,0
38005,2007,543.4782608695652,3312,0
38005,2008,451.39933794763766,3323,0
38007,2005,264.43526769542854,487,1
38007,2006,338.4575072058695,476,1
38007,2007,254.82924165548,462,1
38007,2008,348.65197920110603,497,1
38009,2005,243.5723951285521,3695,1
38009,2006,329.1278113000549,3646,0
38009,2007,333.33333333333337,3600,0
38009,2008,393.14799213704015,3561,0
38011,2005,264.43526769542854,1630,1
38011,2006,338.45750720586955,1644,1
38011,2007,254.82924165547996,1652,1
38011,2008,648.9675516224189,1695,0
38013,2005,264.43526769542854,1132,1
38013,2006,338.4575072058695,1113,1
38013,2007,254.82924165547996,1081,1
38013,2008,348.65197920110603,1083,1
38015,2005,215.87329559221973,45397,0
38015,2006,202.78724597661474,46354,0
38015,2007,238.83499249677678,47313,0
38015,2008,250.41213664155592,47921,0
38017,2005,199.34550147492624,86784,0
38017,2006,193.19981578622216,89027,0
38017,2007,213.93777153640232,91148,0
38017,2008,212.7933969564096,93048,0
38019,2005,264.43526769542854,2242,1
38019,2006,338.4575072058695,2167,1
38019,2007,475.5111745126011,2103,0
38019,2008,348.6519792011061,2103,1
38021,2005,264.43526769542854,2871,1
38021,2006,316.0112359550562,2848,1
38021,2007,254.82924165548,2854,1
38021,2008,323.97408207343415,2778,1
38023,2005,264.43526769542854,1095,1
38023,2006,338.45750720586955,1078,1
38023,2007,254.82924165547996,1086,1
38023,2008,348.6519792011061,1098,1
38025,2005,264.43526769542854,1917,1
38025,2006,338.45750720586955,1917,1
38025,2007,254.82924165548,1977,1
38025,2008,348.65197920110603,2000,1
38027,2005,264.43526769542854,1315,1
38027,2006,338.45750720586955,1281,1
38027,2007,254.82924165547996,1266,1
38027,2008,348.6519792011061,1283,1
38029,2005,599.7818974918212,1834,0
38029,2006,338.4575072058695,1823,1
38029,2007,254.82924165547996,1785,1
38029,2008,565.9309564233163,1767,0
38031,2005,264.43526769542854,1859,1
38031,2006,338.45750720586955,1854,1
38031,2007,254.82924165547996,1838,1
38031,2008,348.6519792011061,1811,1
38033,2005,264.43526769542854,847,1
38033,2006,338.45750720586955,844,1
38033,2007,254.82924165548,867,1
38033,2008,348.65197920110603,874,1
38035,2005,208.6098994879575,42184,0
38035,2006,222.17025257249765,42760,0
38035,2007,224.10417305560142,42391,0
38035,2008,227.77973464835037,42585,0
38037,2005,264.43526769542854,1334,1
38037,2006,338.45750720586955,1317,1
38037,2007,254.82924165547996,1283,1
38037,2008,348.65197920110603,1285,1
38039,2005,264.43526769542854,1340,1
38039,2006,338.45750720586955,1309,1
38039,2007,254.82924165547996,1321,1
38039,2008,348.65197920110603,1291,1
38041,2005,264.43526769542854,1327,1
38041,2006,338.45750720586955,1337,1
38041,2007,254.82924165548,1335,1
38041,2008,348.65197920110603,1322,1
38043,2005,743.4944237918215,1345,0
38043,2006,338.45750720586955,1356,1
38043,2007,254.82924165547996,1337,1
38043,2008,348.65197920110603,1336,1
38045,2005,264.43526769542854,2265,1
38045,2006,338.4575072058695,2247,1
38045,2007,254.82924165547996,2239,1
38045,2008,348.65197920110603,2175,1
38047,2005,264.43526769542854,1003,1
38047,2006,338.45750720586955,969,1
38047,2007,254.82924165548,975,1
38047,2008,0,972,0
38049,2005,369.3754197447952,2978,0
38049,2006,302.11480362537765,2979,1
38049,2007,254.82924165547996,2946,1
38049,2008,470.11417058428475,2978,0
38051,2005,264.43526769542854,1424,1
38051,2006,338.45750720586955,1438,1
38051,2007,254.82924165548,1370,1
38051,2008,348.65197920110603,1367,1
38053,2005,385.48024413748794,3113,0
38053,2006,345.80320653882427,3181,0
38053,2007,335.5704697986577,3278,0
38053,2008,472.25501770956316,3388,0
38055,2005,445.43429844097994,4939,0
38055,2006,425.35953007899536,4937,0
38055,2007,201.2477359629704,4969,0
38055,2008,337.770713292271,5033,0
38057,2005,183.89865140988965,4894,1
38057,2006,222.98803973241436,4933,0
38057,2007,261.4641995172969,4972,0
38057,2008,199.3620414673046,5016,0
38059,2005,327.71535580524346,14952,0
38059,2006,354.98290823034444,15212,0
38059,2007,270.82795976270313,15508,0
38059,2008,367.32108929702343,15790,0
38061,2005,541.9354838709678,3875,0
38061,2006,539.291217257319,3894,0
38061,2007,470.52996532937095,4038,0
38061,2008,554.4840887174541,4148,0
38063,2005,264.43526769542854,1728,1
38063,2006,338.4575072058695,1681,1
38063,2007,602.0469596628537,1661,0
38063,2008,348.65197920110603,1656,1
38065,2005,264.43526769542854,1136,1
38065,2006,338.45750720586955,1134,1
38065,2007,254.82924165548,1109,1
38065,2008,348.6519792011061,1105,1
38067,2005,322.2094361334868,4345,0
38067,2006,413.9834406623735,4348,0
38067,2007,283.4199338686821,4234,0
38067,2008,337.5934410417169,4147,0
38069,2005,264.43526769542854,2265,1
38069,2006,338.45750720586955,2257,1
38069,2007,254.82924165547996,2269,1
38069,2008,440.33465433729634,2271,0
38071,2005,381.2549642573471,6295,0
38071,2006,237.49208359721345,6316,0
38071,2007,407.0131496556042,6388,0
38071,2008,372.20843672456573,6448,0
38073,2005,264.43526769542854,3166,1
38073,2006,383.7543971858011,3127,0
38073,2007,320.5128205128205,3120,0
38073,2008,359.00783289817235,3064,0
38075,2005,264.43526769542854,1406,1
38075,2006,338.4575072058695,1384,1
38075,2007,254.82924165547996,1360,1
38075,2008,348.65197920110603,1346,1
38077,2005,300.2070393374741,9660,0
38077,2006,335.50010484378276,9538,0
38077,2007,211.81952976064392,9442,0
38077,2008,233.00148273670834,9442,0
38079,2005,642.009769713887,7165,0
38079,2006,624.5662734212352,7205,0
38079,2007,606.1440969830555,7259,0
38079,2008,546.1496450027307,7324,0
38081,2005,264.43526769542854,2256,1
38081,2006,338.4575072058695,2288,1
38081,2007,254.82924165547996,2263,1
38081,2008,348.6519792011061,2218,1
38083,2005,264.43526769542854,762,1
38083,2006,338.4575072058695,758,1
38083,2007,254.82924165548,731,1
38083,2008,348.65197920110603,705,1
38085,2005,976.7441860465116,2150,0
38085,2006,827.5862068965517,2175,0
38085,2007,1210.9920819748486,2147,0
38085,2008,1247.1131639722862,2165,0
38087,2005,264.43526769542854,414,1
38087,2006,338.45750720586955,435,1
38087,2007,254.82924165547996,418,1
38087,2008,348.65197920110603,437,1
38089,2005,268.81720430107526,13020,0
38089,2006,288.4250474383302,13175,0
38089,2007,355.0558473259856,13519,0
38089,2008,306.7036658390536,13694,0
38091,2005,0,1100,0
38091,2006,338.4575072058695,1079,1
38091,2007,254.82924165548,1045,1
38091,2008,348.65197920110603,1044,1
38093,2005,326.66394446712945,12245,0
38093,2006,307.89175174201915,12342,0
38093,2007,293.94953866252956,12247,0
38093,2008,423.2804232804233,12285,0
38095,2005,264.43526769542854,1304,1
38095,2006,338.4575072058695,1287,1
38095,2007,254.82924165547996,1250,1
38095,2008,348.6519792011061,1209,1
38097,2005,197.7152899824253,4552,1
38097,2006,264.6085997794928,4535,0
38097,2007,197.15224534501644,4565,1
38097,2008,265.3106345346009,4523,0
38099,2005,439.0090937597993,6378,0
38099,2006,362.8332544565389,6339,0
38099,2007,415.4682007031001,6258,0
38099,2008,403.81198513971896,6191,0
38101,2005,275.2187264615563,34518,0
38101,2006,284.0420037872267,34854,0
38101,2007,205.72016343324094,34999,0
38101,2008,262.324997861481,35071,0
38103,2005,264.43526769542854,2289,1
38103,2006,338.45750720586955,2241,1
38103,2007,633.1976481230213,2211,0
38103,2008,510.204081632653,2156,0
38105,2005,299.16410030796305,11365,0
38105,2006,335.74380165289256,11616,0
38105,2007,241.54589371980674,12006,0
38105,2008,299.69220800259194,12346,0
39001,2005,532.5909338497852,16523,0
39001,2006,538.9692969175801,16513,0
39001,2007,528.0728376327769,16475,0
39001,2008,473.55958958168907,16471,0
39003,2005,333.4905890582551,61471,0
39003,2006,364.88027366020526,61390,0
39003,2007,387.92541400443343,61352,0
39003,2008,334.1319902857236,61353,0
39005,2005,313.6659292765873,30287,0
39005,2006,352.02000263192525,30396,0
39005,2007,295.12067156348377,30496,0
39005,2008,325.155187703222,30447,0
39007,2005,441.215944168568,59608,0
39007,2006,466.7875612868561,59556,0
39007,2007,413.6748112398473,59467,0
39007,2008,416.1802771151601,59109,0
39009,2005,287.29987231116786,40724,0
39009,2006,286.28055494384495,40869,0
39009,2007,337.144532395192,40932,0
39009,2008,331.0774623886265,41078,0
39011,2005,319.4519282580248,25982,0
39011,2006,350.10772545398584,25992,0
39011,2007,391.8706058626916,26029,0
39011,2008,336.93238379661534,26118,0
39013,2005,410.42626728110594,41664,0
39013,2006,382.92305862766085,42045,0
39013,2007,396.5333016739879,42115,0
39013,2008,367.40305300085333,42188,0
39015,2005,415.89648798521256,25968,0
39015,2006,441.3232020876506,26058,0
39015,2007,470.57923330017604,26138,0
39015,2008,474.36878347360374,26140,0
39017,2005,324.629097018538,210702,0
39017,2006,326.1006480025752,214351,0
39017,2007,365.2462645268401,216840,0
39017,2008,346.47172469494427,217911,0
39019,2005,257.3249897654834,17099,0
39019,2006,321.52461124751545,17106,0
39019,2007,342.3848878394333,16940,0
39019,2008,386.05452277721685,16837,0
39021,2005,323.6385604556831,23174,0
39021,2006,463.06221326587485,23323,0
39021,2007,480.6041881222108,23304,0
39021,2008,399.02175312137985,23307,0
39023,2005,501.8175587187741,81703,0
39023,2006,438.40204916013994,81204,0
39023,2007,513.777446040928,80385,0
39023,2008,459.9573881438777,79790,0
39025,2005,346.95821644249844,114423,0
39025,2006,326.3346916223496,115832,0
39025,2007,342.28699052720754,116861,0
39025,2008,343.8239349117462,117502,0
39027,2005,399.02280130293155,24560,0
39027,2006,439.5780051150895,25024,0
39027,2007,411.2433123053582,25046,0
39027,2008,405.0673126563679,25181,0
39029,2005,381.9792067770504,64925,0
39029,2006,400.3695719125347,64940,0
39029,2007,401.53199901161355,64752,0
39029,2008,460.86536814735234,64227,0
39031,2005,444.44444444444446,21375,0
39031,2006,431.58042876577383,21317,0
39031,2007,376.41744694866605,21253,0
39031,2008,417.18024082677533,21094,0
39033,2005,526.3562317504226,26028,0
39033,2006,424.04201517214545,25705,0
39033,2007,459.6527068437181,25454,0
39033,2008,389.662027833002,25150,0
39035,2005,398.749002481851,774422,0
39035,2006,404.0627789251487,767455,0
39035,2007,411.6586341431428,762525,0
39035,2008,426.83602844517645,757668,0
39037,2005,312.9994672349494,30032,0
39037,2006,358.49499112138574,29847,0
39037,2007,355.51381808425003,29816,0
39037,2008,372.27561933125764,29548,0
39039,2005,311.84118060435696,22768,0
39039,2006,327.9979008134348,22866,0
39039,2007,319.92286791129806,22818,0
39039,2008,339.3266349374229,22692,0
39041,2005,179.00285526026795,91060,0
39041,2006,200.66324483028114,94686,0
39041,2007,176.6965955086191,97342,0
39041,2008,208.8688946015424,99584,0
39043,2005,375.1645458534445,45580,0
39043,2006,372.67625394598383,45616,0
39043,2007,396.44084221654475,45404,0
39043,2008,380.65729777581055,45185,0
39045,2005,278.65569736302444,82898,0
39045,2006,276.59878868806334,83876,0
39045,2007,318.17375362233133,84545,0
39045,2008,315.4945494784922,84946,0
39047,2005,545.3020134228187,16688,0
39047,2006,479.64506265363633,16679,0
39047,2007,496.67883430075995,16711,0
39047,2008,592.0698522815621,16721,0
39049,2005,353.26689133769435,694942,0
39049,2006,348.8781076851439,702251,0
39049,2007,350.60612425864497,709343,0
39049,2008,358.5622406378898,717867,0
39051,2005,263.0194634402946,24713,0
39051,2006,327.78924365667115,24711,0
39051,2007,242.60067928190196,24732,0
39051,2008,319.66980941205037,24713,0
39053,2005,519.394408221903,18098,0
39053,2006,559.2779223655796,18059,0
39053,2007,510.17578883158654,18033,0
39053,2008,445.26075583013306,17967,0
39055,2005,236.074419650385,53373,0
39055,2006,279.0889338428111,53388,0
39055,2007,262.90092390896115,53252,0
39055,2008,271.96494674019795,52948,0
39057,2005,323.6384221825833,93623,0
39057,2006,266.7060224960732,94861,0
39057,2007,254.51688923802044,95475,0
39057,2008,304.8653598035543,96108,0
39059,2005,486.8881865550526,23414,0
39059,2006,445.8161865569273,23328,0
39059,2007,394.35895237687004,23329,0
39059,2008,466.40179651062357,23156,0
39061,2005,392.0611782272578,479517,0
39061,2006,403.6742509762604,478356,0
39061,2007,391.0842843220472,477135,0
39061,2008,400.37815821854775,477049,0
39063,2005,293.471981513576,43275,0
39063,2006,293.58471524576254,43599,0
39063,2007,227.826760531292,43893,0
39063,2008,300.0545553737043,43992,0
39065,2005,355.20154997039987,18581,0
39065,2006,508.91948358065036,18667,0
39065,2007,352.18783351120595,18740,0
39065,2008,396.50645662540853,18663,0
39067,2005,422.6725913081175,9227,0
39067,2006,632.5662558621442,9169,0
39067,2007,480.34934497816596,9160,0
39067,2008,648.636763412489,9096,0
39069,2005,356.73257149767215,16539,0
39069,2006,387.5030273674013,16516,0
39069,2007,356.2872412310339,16279,0
39069,2008,314.07808843453626,16238,0
39071,2005,450.8895929807458,24618,0
39071,2006,485.6707072328811,24914,0
39071,2007,428.6343788807435,24963,0
39071,2008,534.1365461847389,24900,0
39073,2005,459.1955359218787,17204,0
39073,2006,407.5928729474787,17174,0
