"est_sdid_eq","est_sdid_wt","est_did_eq","est_did_wt","est_plac_wt","true_att_equal","true_att_weighted","config","gamma_trend","N1","gamma","hhi","sim"
1.11692096752318,1.87601612551423,1.08194264562434,1.84215798459584,0.099554185045319,1,1.71458455763179,1,0,20,0.5,0.15,64
0.999883187771055,2.14931838528622,0.836954618820064,1.92954887250001,0.145655867377779,1,2.03770171772337,1,0,20,0.5,0.15,65
1.00132410855704,1.79295701485358,1.17494818301516,2.23102656633191,-0.336659796637006,1,1.80647334483386,1,0,20,0.5,0.15,66
0.989887630597305,1.37940993364695,1.24864081461773,1.55736691492005,0.0217779705215039,1,1.41171501288239,1,0,20,0.5,0.15,67
1.09261754284623,1.58933151517511,1.03957667200373,1.52187677294862,-0.133695072127421,1,1.53905570498182,1,0,20,0.5,0.15,68
0.947527051440947,1.31876054256514,0.971116433336163,1.24543879418231,-0.0342658153464212,1,1.36434810983754,1,0,20,0.5,0.15,69
1.08017932257477,2.22068752694069,0.986877836618906,2.35086803648177,0.105973527208746,1,2.22300345088874,1,0,20,0.5,0.15,70
0.858403402988342,2.61793640140553,1.19603628848427,2.92663843383295,0.191468433894985,1,2.76065675475502,1,0,20,0.5,0.15,71
0.987775213187304,1.86724213412115,0.61162340711581,1.45746878450134,-0.246349738286832,1,1.73120062516284,1,0,20,0.5,0.15,72
1.05139967063434,1.66500313394937,0.925930664966499,1.80558946275446,-0.14325766478546,1,1.6212913381466,1,0,20,0.5,0.15,73
0.973173886862693,3.43724118226577,1.0935445240642,3.59240791579055,-0.233454292747125,1,3.49840793656769,1,0,20,0.5,0.15,74
1.0101403968116,1.96375054718001,1.00833940513815,1.90144509914178,-0.169742412220696,1,2.06977735283176,1,0,20,0.5,0.15,75
1.07477879804083,2.40361456270367,1.04369177660847,3.20477316800429,0.147073911221961,1,2.12115861694808,1,0,20,0.5,0.15,76
1.04299183348777,1.5906252525719,1.01815500249096,1.58040060221772,-0.207164349502234,1,1.61222429017726,1,0,20,0.5,0.15,77
0.926113462004156,1.63816122515919,1.30483404891696,1.91316932322765,-0.0108086592273075,1,1.63279086471791,1,0,20,0.5,0.15,78
1.09750154136467,1.60668945855416,1.03555831918327,1.64738361562925,0.106242898224551,1,1.52231620191377,1,0,20,0.5,0.15,79
1.05501882104564,2.12120188812513,1.22212035873214,2.06360404660549,0.0216138549116062,1,2.0768246775562,1,0,20,0.5,0.15,80
1.06765683803729,2.42037624549289,1.03089654887342,2.07084524194328,-0.239790782451931,1,2.58437653247649,1,0,20,0.5,0.15,81
0.85099819822757,1.72201814719809,0.906358124122905,1.56628118764593,-0.0464347594081421,1,1.74504635732808,1,0,20,0.5,0.15,82
0.998535143169454,1.24751444065609,0.915133878827346,1.10148457680561,-0.204389579894221,1,1.33853768317229,1,0,20,0.5,0.15,83
