"est_unwt","est_wt","se_boot_unwt","se_jk_unwt","se_plac_unwt","se_boot_wt","se_jk_wt","se_plac_wt","true_att_equal","true_att_weighted","config","N1","gamma","hhi","sim"
1.07472109269504,0.893111667291337,0.120374894452652,0.114947446283404,0.102112048936521,0.144892261432772,0.120267763885904,0.137635877666209,1,1,2,10,0,0.15,32
1.00410376885388,0.96766800470204,0.131368842083963,0.141034436273131,0.131543356668754,0.173278483543484,0.173486544547529,0.130521771501036,1,1,2,10,0,0.15,33
0.87318145747569,0.942772899001878,0.102899735364319,0.093316462761329,0.116951362035361,0.104964619535187,0.118134994840153,0.131537628265242,1,1,2,10,0,0.15,34
0.81032120444336,0.705514058469504,0.0845924110783791,0.104143548023992,0.131360807563293,0.157433447136635,0.121359468834508,0.109452421990888,1,1,2,10,0,0.15,35
0.925048584597297,1.04360687867838,0.140838469110974,0.134623027096898,0.128632301652243,0.0932576807484508,0.089440000513998,0.101266118143851,1,1,2,10,0,0.15,36
1.00834982062493,0.975985042355558,0.122100511236683,0.106657815491046,0.125885694244103,0.154094784001267,0.222655796961018,0.124082194728042,1,1,2,10,0,0.15,37
0.985615381147686,0.988860830892828,0.0972032853599784,0.0871212451344062,0.11171071134556,0.100883189562889,0.0980474040161589,0.106269250412348,1,1,2,10,0,0.15,38
0.893857599893795,0.800410387022299,0.117905472384639,0.0937598480709366,0.10912881888628,0.153480668044871,0.191350480815045,0.103829130278396,1,1,2,10,0,0.15,39
1.05103450104935,1.07193236098425,0.0777838070161638,0.0821436194673352,0.120270571577959,0.123791738878149,0.0841954100754663,0.136500480350437,1,1,2,10,0,0.15,40
0.912368265502508,0.843814184791341,0.164289155217259,0.14443439676797,0.14666311698634,0.132565502692471,0.143154415507244,0.119473930698906,1,1,2,10,0,0.15,41
0.90146078981554,0.947150368257666,0.128626920715729,0.137618264124859,0.133802403935138,0.123794868247397,0.142656365819893,0.115983902975798,1,1,2,10,0,0.15,42
1.06011090822108,1.03226594463868,0.165501946735508,0.147895505665052,0.113342521453771,0.152438531602672,0.158083045084609,0.125915477452186,1,1,2,10,0,0.15,43
0.970519832253775,0.9739864302179,0.111764621268021,0.102192531802143,0.114592836583747,0.0985918832022318,0.099537498737037,0.122137292132878,1,1,2,10,0,0.15,44
1.09541523403288,1.18679022906398,0.100295887849246,0.0826253730546543,0.111495776320985,0.108630079453395,0.115912526600013,0.130907123436069,1,1,2,10,0,0.15,45
0.980636230619042,1.08065088335335,0.119798774963817,0.144158973338647,0.0965952970144661,0.168474295543209,0.131451438594959,0.120569740827517,1,1,2,10,0,0.15,46
1.04262386489753,1.12808590398015,0.13742080022388,0.127355456341005,0.125047912345722,0.147597225623396,0.155027539971775,0.10944859724128,1,1,2,10,0,0.15,47
1.15012710999681,1.11070779895103,0.10245333587059,0.102636993802204,0.106027682243239,0.129755030491427,0.121718401449618,0.126134352343102,1,1,2,10,0,0.15,48
1.05694921779599,1.20602495083888,0.144727248199835,0.13058530056744,0.0910101765409838,0.210741750837818,0.258977215744556,0.111360041073171,1,1,2,10,0,0.15,49
0.98422722963574,0.964106395850596,0.133019113166289,0.146878994234945,0.12801112017887,0.104419657233207,0.100741845579254,0.117202127250493,1,1,2,10,0,0.15,50
1.17137263038894,1.09497074239045,0.118132815242724,0.113835081827028,0.138206264684563,0.0804445885941128,0.0790338041715494,0.138284072594298,1,1,2,10,0,0.15,51
1.00687597099813,1.12993275664938,0.108635371268239,0.107815035645544,0.0906095601758014,0.107550427092207,0.100990242108568,0.118530959964983,1,1,2,10,0,0.15,52
0.876672178838682,1.00763438819973,0.156966385549547,0.158768368686191,0.113099430548951,0.150659700354868,0.160792531190306,0.125927087289538,1,1,2,10,0,0.15,53
1.05552171293176,1.07706077304999,0.129610427372658,0.158138989983082,0.108752991006569,0.187000715068158,0.189980233019959,0.123395750135059,1,1,2,10,0,0.15,54
1.12155496888889,1.05533232889113,0.12800624000627,0.113570497894011,0.0970151092413534,0.140684438635247,0.137182810137461,0.108060507429401,1,1,2,10,0,0.15,55
0.922882503664594,1.02039597875556,0.159413421496099,0.154065550468875,0.132447272084853,0.129028322358476,0.159376733981802,0.12104070680479,1,1,2,10,0,0.15,56
1.17563284874865,1.1794506500101,0.157895309339693,0.143457062795162,0.10159665144109,0.0999798113699678,0.101266282402731,0.105154815157414,1,1,2,10,0,0.15,57
1.20531787136981,1.20335562001547,0.124124323013073,0.113173870664321,0.130137071107017,0.153533477123853,0.145602765570018,0.14506338469737,1,1,2,10,0,0.15,58
0.808611003287136,0.779354278371303,0.121558012789247,0.137996830142186,0.132818418858813,0.17499795830139,0.228356166278676,0.106263733811269,1,1,2,10,0,0.15,59
0.960223580696044,0.988502113802902,0.10243065866307,0.0940756584265295,0.108095962161063,0.118075651252135,0.0614163463626049,0.115294253367861,1,1,2,10,0,0.15,60
0.906449735855899,0.670061388227109,0.142906100796723,0.160487296518647,0.109277682615732,0.162209567642986,0.203181378621861,0.124159186396374,1,1,2,10,0,0.15,61
0.929034612292313,0.908456780135749,0.0768816580532551,0.0719944528648579,0.127952047911226,0.0819061154518883,0.0612540491842962,0.104523487954678,1,1,2,10,0,0.15,62
