fips,pct_urban
29145,0.3556285920776405
29147,0.5656824989302525
29149,0.19465122690929143
29153,0
29155,0.5073240052470486
29157,0.4437826155711349
29159,0.6222127437738442
29161,0.537757994507928
29163,0.456200043205876
29165,0.8419202436129957
34041,0.6243513782063077
35005,0.7575139005255541
34033,0.5469939318735529
34035,0.9420734346594773
34037,0.6015006866981543
34039,1
35003,0
35001,0.9580448077468743
35019,0.559206315340303
35006,0.4465512806379304
35007,0.47643636363636366
35009,0.8593104018521581
35011,0
35013,0.8070954390559807
35015,0.7914507050103105
35017,0.5764721826929593
35033,0
35021,0
35023,0
35025,0.7896859115979421
35027,0.46816607308386593
35028,0.8875766016713091
35029,0.593863319386332
35035,0.7040613194977821
35031,0.42621552061769147
35051,0.6604938271604939
35037,0.5843380157062272
35039,0.5023604830293694
35041,0.6353925224226544
35043,0.82941753255144
35045,0.6633600935068131
35047,0.5310448065866022
35049,0.74839425678019
36001,0.9030387503122904
35053,0.5032463897906638
35055,0.4155205392112214
35057,0.012146737471769517
35059,0
35061,0.8326868576055584
36009,0.38247195487879276
36011,0.4421812910803989
36029,0.9059616556406686
36007,0.7394317048853439
36003,0.21260164262656805
36005,0.9999718433508434
36013,0.5613728179088988
36015,0.7582123156591242
36017,0.16587752837926184
36019,0.3584404831482564
36021,0.26702168124762266
36023,0.5572604183557646
36025,0.21636098374322635
36027,0.7460065616092078
36031,0.25143510287020576
36033,0.3732436675129363
36035,0.4962633483999928
17165,0.5633604945209328
17151,0
17153,0
17155,0
17157,0.5735750985780858
17159,0.5653298835705045
17161,0.8908001572390983
17163,0.9024535651864798
17167,0.8587344592712632
17169,0.4236479321314952
17177,0.5990652050889732
17179,0.7958181307886613
17173,0.22268926351562848
17175,0
17193,0.3796795090351176
17181,0.34130727762803237
17171,0
17183,0.6874364471669219
17185,0.6110320582573031
17187,0.5452081097870899
17189,0.2635226963848872
17191,0.30065632458233893
17195,0.6265684296899039
17197,0.9607060629316961
17199,0.6520186265201863
17201,0.9208578027947681
17203,0.4511431822884337
18015,0.1859588191515753
18005,0.6629684610776884
18001,0.46325646319830166
18003,0.8812030540710158
18007,0
18009,0.4938900203665988
18011,0.6559498587570621
18013,0
18039,0.7941273239892893
18017,0.5533285428322127
18019,0.7948508600043545
18021,0.39111193752324286
18023,0.502167108114616
18025,0
18027,0.3971814964610718
18029,0.4694187463784043
18031,0.462043512043512
18033,0.577007791961727
