omega,weighting
5.765339558075346e-4,Population weighted
6.013275639006117e-4,Population weighted
6.82412044182786e-4,Population weighted
6.839897715703319e-4,Population weighted
6.316302187211655e-4,Population weighted
6.247661099581223e-4,Population weighted
6.284797607379851e-4,Population weighted
6.772468368573154e-4,Population weighted
5.699566840228193e-4,Population weighted
6.069673629088792e-4,Population weighted
6.987842036256399e-4,Population weighted
0.001160063576444611,Population weighted
5.583386962594494e-4,Population weighted
6.241371843233322e-4,Population weighted
5.879719196172516e-4,Population weighted
6.313961740983229e-4,Population weighted
5.634070262216232e-4,Population weighted
6.732917625228723e-4,Population weighted
5.987494472906307e-4,Population weighted
6.373994541080437e-4,Population weighted
6.500937463073156e-4,Population weighted
5.127672298551125e-4,Population weighted
5.147051380753071e-4,Population weighted
5.75024605118523e-4,Population weighted
6.252144693419774e-4,Population weighted
5.704697241039452e-4,Population weighted
5.987810930762748e-4,Population weighted
6.221878871298482e-4,Population weighted
6.626049199929636e-4,Population weighted
6.219180803133414e-4,Population weighted
6.421378692706767e-4,Population weighted
6.724721554605975e-4,Population weighted
6.037851459073549e-4,Population weighted
6.158833161349392e-4,Population weighted
6.152753133738974e-4,Population weighted
6.152539568985283e-4,Population weighted
5.841969613420592e-4,Population weighted
6.015241475481254e-4,Population weighted
6.240277323890445e-4,Population weighted
5.71813954962326e-4,Population weighted
6.243511120975375e-4,Population weighted
5.976201658868071e-4,Population weighted
4.8256907548159766e-4,Population weighted
5.479639928745603e-4,Population weighted
6.453395095169985e-4,Population weighted
6.144794774778343e-4,Population weighted
4.8256907548159766e-4,Population weighted
5.803142794184956e-4,Population weighted
6.147484648173849e-4,Population weighted
5.912803257179348e-4,Population weighted
5.782054163481282e-4,Population weighted
5.679907056233154e-4,Population weighted
5.73111273270123e-4,Population weighted
6.163111743603479e-4,Population weighted
6.310308957773168e-4,Population weighted
5.953963827073544e-4,Population weighted
6.023351955334583e-4,Population weighted
5.521697750525969e-4,Population weighted
6.201567262750043e-4,Population weighted
7.4553709082378e-4,Population weighted
6.676801671819672e-4,Population weighted
6.294606007918669e-4,Population weighted
5.857689392978464e-4,Population weighted
6.201159581112625e-4,Population weighted
6.223208447687185e-4,Population weighted
6.30161340661047e-4,Population weighted
5.799597333561034e-4,Population weighted
5.730255371154007e-4,Population weighted
6.368641946992078e-4,Population weighted
6.114591411751476e-4,Population weighted
6.950277456485101e-4,Population weighted
6.179412411524089e-4,Population weighted
5.549766806790759e-4,Population weighted
6.269667750795698e-4,Population weighted
6.216721596366194e-4,Population weighted
6.036150654330382e-4,Population weighted
6.441607922384956e-4,Population weighted
6.187462932166442e-4,Population weighted
6.373091076742133e-4,Population weighted
5.712887055741275e-4,Population weighted
6.549777892251766e-4,Population weighted
5.829116783389029e-4,Population weighted
6.24118925001751e-4,Population weighted
6.464337531670077e-4,Population weighted
5.757660693666339e-4,Population weighted
5.92687959061718e-4,Population weighted
6.167803330943128e-4,Population weighted
6.274419405993943e-4,Population weighted
6.783192358876096e-4,Population weighted
6.351144412272958e-4,Population weighted
6.267308060098599e-4,Population weighted
6.817743322402221e-4,Population weighted
6.429585139709271e-4,Population weighted
6.277557807108345e-4,Population weighted
5.993322045467047e-4,Population weighted
6.113667571042431e-4,Population weighted
6.267944665527902e-4,Population weighted
5.023621604019758e-4,Population weighted
6.358588389447205e-4,Population weighted
6.14110394591792e-4,Population weighted
6.095978637434905e-4,Population weighted
6.14433614397312e-4,Population weighted
5.567507861771685e-4,Population weighted
5.328922582323832e-4,Population weighted
6.302707080812294e-4,Population weighted
6.054497598404919e-4,Population weighted
5.826049449077844e-4,Population weighted
6.46913616858176e-4,Population weighted
6.476802018678187e-4,Population weighted
7.252640094919823e-4,Population weighted
5.747437667562206e-4,Population weighted
5.522677802202375e-4,Population weighted
6.181690113504009e-4,Population weighted
5.747085800464521e-4,Population weighted
6.130844484572936e-4,Population weighted
6.632338059470435e-4,Population weighted
6.80099978432718e-4,Population weighted
5.973950245794729e-4,Population weighted
6.518175078247e-4,Population weighted
5.786003577934917e-4,Population weighted
5.758698385011879e-4,Population weighted
5.453679386180888e-4,Population weighted
6.849726559158533e-4,Population weighted
5.766247708143879e-4,Population weighted
5.790101334844646e-4,Population weighted
5.808179803742335e-4,Population weighted
6.330544584928746e-4,Population weighted
6.474414888949529e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.579970213232702e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.189670840703882e-4,Population weighted
5.708989429903122e-4,Population weighted
5.743641770867297e-4,Population weighted
6.181525368575532e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.12574710776811e-4,Population weighted
7.050983319476732e-4,Population weighted
5.894966854951636e-4,Population weighted
5.304621636972567e-4,Population weighted
5.516027178526304e-4,Population weighted
6.589771664298587e-4,Population weighted
6.499238276220373e-4,Population weighted
6.314505691935896e-4,Population weighted
7.30449771326817e-4,Population weighted
6.167053577917937e-4,Population weighted
5.769720773744074e-4,Population weighted
5.747227100166252e-4,Population weighted
6.090198262593324e-4,Population weighted
5.298916636069483e-4,Population weighted
5.968152012183283e-4,Population weighted
7.35510631919371e-4,Population weighted
6.140241507999017e-4,Population weighted
5.157075972806734e-4,Population weighted
5.171338620876386e-4,Population weighted
5.803194849600206e-4,Population weighted
6.647702416198424e-4,Population weighted
7.064949654420079e-4,Population weighted
6.165845033856534e-4,Population weighted
5.771854897742316e-4,Population weighted
6.167065470866573e-4,Population weighted
5.603903930700667e-4,Population weighted
6.811744677992109e-4,Population weighted
4.922636244723602e-4,Population weighted
6.240875354129608e-4,Population weighted
6.867874223914894e-4,Population weighted
6.229748581985214e-4,Population weighted
6.476563106348457e-4,Population weighted
5.333595231923361e-4,Population weighted
5.838567570939782e-4,Population weighted
5.734144440188566e-4,Population weighted
6.504651524308255e-4,Population weighted
5.847616166775079e-4,Population weighted
5.737482307755721e-4,Population weighted
5.524075997347893e-4,Population weighted
5.511821859252001e-4,Population weighted
6.054222713198791e-4,Population weighted
5.786913501573635e-4,Population weighted
6.264528180869664e-4,Population weighted
6.599479081387915e-4,Population weighted
6.031666101003381e-4,Population weighted
6.041298071652291e-4,Population weighted
6.021426305012682e-4,Population weighted
6.094000357536068e-4,Population weighted
7.178484478147581e-4,Population weighted
6.00145158662393e-4,Population weighted
6.152706201825533e-4,Population weighted
6.045223844593264e-4,Population weighted
5.999406763231852e-4,Population weighted
6.280731191991704e-4,Population weighted
5.751580242022092e-4,Population weighted
6.373058399318267e-4,Population weighted
6.296682560758743e-4,Population weighted
7.639356560029704e-4,Population weighted
6.105151606109322e-4,Population weighted
6.24611514824045e-4,Population weighted
6.141353836024657e-4,Population weighted
7.56568564653064e-4,Population weighted
6.190331281125396e-4,Population weighted
7.249995833453827e-4,Population weighted
5.557084876901174e-4,Population weighted
5.869994858633602e-4,Population weighted
6.23884326700023e-4,Population weighted
5.853058835593034e-4,Population weighted
6.733639235823868e-4,Population weighted
5.501846169246185e-4,Population weighted
6.089199957695454e-4,Population weighted
6.227978818313508e-4,Population weighted
5.771484870242165e-4,Population weighted
6.366986551493424e-4,Population weighted
5.721830414292969e-4,Population weighted
5.452689103703571e-4,Population weighted
6.186044971407501e-4,Population weighted
6.237911438867459e-4,Population weighted
5.909881124865638e-4,Population weighted
5.893160964217659e-4,Population weighted
6.370349200901342e-4,Population weighted
6.340052640050584e-4,Population weighted
6.589036002182315e-4,Population weighted
6.220131496149794e-4,Population weighted
6.241541668420667e-4,Population weighted
6.30497245327291e-4,Population weighted
6.253050667852411e-4,Population weighted
5.86790429281935e-4,Population weighted
5.804168596086404e-4,Population weighted
6.062018846143273e-4,Population weighted
5.926852768099254e-4,Population weighted
6.152308151282684e-4,Population weighted
6.076491063690509e-4,Population weighted
6.247288706542796e-4,Population weighted
8.321878846053622e-4,Population weighted
6.21824990868999e-4,Population weighted
5.953244232336923e-4,Population weighted
5.848340618891822e-4,Population weighted
5.02012987692887e-4,Population weighted
6.540922012744662e-4,Population weighted
6.120514456324041e-4,Population weighted
6.167476046722533e-4,Population weighted
6.197837555969805e-4,Population weighted
6.25487342095532e-4,Population weighted
5.876005092478875e-4,Population weighted
6.069185225365495e-4,Population weighted
6.26602575246751e-4,Population weighted
6.220389328949958e-4,Population weighted
5.75990923979584e-4,Population weighted
5.857790068772758e-4,Population weighted
5.904078778898429e-4,Population weighted
6.327000321846803e-4,Population weighted
6.227610755888793e-4,Population weighted
5.760501495384377e-4,Population weighted
6.375033762390545e-4,Population weighted
5.531742367721141e-4,Population weighted
7.389263466106606e-4,Population weighted
0.0012223564398760826,Population weighted
6.070657768275326e-4,Population weighted
5.905758595385729e-4,Population weighted
6.344535441626538e-4,Population weighted
5.905756094444561e-4,Population weighted
6.468110389864623e-4,Population weighted
6.29166499391482e-4,Population weighted
4.8256907548159766e-4,Population weighted
5.830794583217725e-4,Population weighted
6.348335111872244e-4,Population weighted
6.895637356208098e-4,Population weighted
6.582632565358634e-4,Population weighted
5.826028377619737e-4,Population weighted
5.905909275399692e-4,Population weighted
5.905757344883255e-4,Population weighted
5.838389274197617e-4,Population weighted
5.906299792742478e-4,Population weighted
5.753590374654714e-4,Population weighted
5.136193506217954e-4,Population weighted
5.906543271353969e-4,Population weighted
5.477647804686825e-4,Population weighted
5.906826970132762e-4,Population weighted
5.905979074620955e-4,Population weighted
5.905137905068177e-4,Population weighted
5.80712727626053e-4,Population weighted
6.495846677230892e-4,Population weighted
5.904981555976112e-4,Population weighted
6.444157795793225e-4,Population weighted
5.903952497437502e-4,Population weighted
5.03167059390009e-4,Population weighted
6.892382079531233e-4,Population weighted
5.762981520059657e-4,Population weighted
6.386215328347774e-4,Population weighted
6.308775757534685e-4,Population weighted
7.110464333473949e-4,Population weighted
5.552307626553168e-4,Population weighted
5.280085896358539e-4,Population weighted
6.441961754971592e-4,Population weighted
5.159204313484673e-4,Population weighted
4.8256907548159766e-4,Population weighted
5.925235139442328e-4,Population weighted
6.210457199360718e-4,Population weighted
6.497052428632478e-4,Population weighted
6.399057653181829e-4,Population weighted
5.90372773340455e-4,Population weighted
5.280751779458018e-4,Population weighted
5.688912563972895e-4,Population weighted
0.00059046441113539815,Population weighted
6.037072817222518e-4,Population weighted
4.8256907548159766e-4,Population weighted
5.904326169423973e-4,Population weighted
5.903793758891395e-4,Population weighted
4.8256907548159766e-4,Population weighted
7.352143319146644e-4,Population weighted
6.142322706875013e-4,Population weighted
6.455749647815337e-4,Population weighted
6.167300242689211e-4,Population weighted
5.846551325299377e-4,Population weighted
5.904389902013451e-4,Population weighted
5.780828176160961e-4,Population weighted
5.765800359542319e-4,Population weighted
5.736700109913351e-4,Population weighted
5.560297427478505e-4,Population weighted
5.826370443124098e-4,Population weighted
6.278837813212578e-4,Population weighted
5.493332044909678e-4,Population weighted
6.438041189788211e-4,Population weighted
6.705198769838294e-4,Population weighted
5.819680414708435e-4,Population weighted
6.237652455878778e-4,Population weighted
6.782327402152297e-4,Population weighted
5.272280024868953e-4,Population weighted
6.335016915965186e-4,Population weighted
5.674832632429055e-4,Population weighted
6.02904390797775e-4,Population weighted
5.837346640539497e-4,Population weighted
6.132284873323986e-4,Population weighted
6.21814484443644e-4,Population weighted
8.139218725298188e-4,Population weighted
6.379499328190697e-4,Population weighted
5.66820850819893e-4,Population weighted
5.127783792382619e-4,Population weighted
6.043502336593722e-4,Population weighted
6.145402450933955e-4,Population weighted
5.34442252990256e-4,Population weighted
6.939888747685813e-4,Population weighted
5.324360794341088e-4,Population weighted
5.475993035017977e-4,Population weighted
6.638630410041233e-4,Population weighted
5.327890062778846e-4,Population weighted
5.886533897420468e-4,Population weighted
6.148802217059538e-4,Population weighted
6.386396584760275e-4,Population weighted
6.296436684196473e-4,Population weighted
5.445675352657464e-4,Population weighted
6.055391136079158e-4,Population weighted
6.196173329752606e-4,Population weighted
6.659248542936283e-4,Population weighted
6.430770968546003e-4,Population weighted
6.167961857900476e-4,Population weighted
5.319752602260345e-4,Population weighted
5.033480372434541e-4,Population weighted
5.146970597810019e-4,Population weighted
6.479509020303039e-4,Population weighted
6.680059214258785e-4,Population weighted
6.28001829830585e-4,Population weighted
6.644448528749038e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.166511718144068e-4,Population weighted
5.46383587646773e-4,Population weighted
6.668543062795371e-4,Population weighted
5.493938286381914e-4,Population weighted
6.203268094544903e-4,Population weighted
6.366112237003417e-4,Population weighted
5.717142228183549e-4,Population weighted
6.205626341024377e-4,Population weighted
5.147223174787543e-4,Population weighted
6.25994302062063e-4,Population weighted
6.212835559862257e-4,Population weighted
6.034354502520669e-4,Population weighted
6.130207015540754e-4,Population weighted
6.299610060994491e-4,Population weighted
6.93795640687085e-4,Population weighted
6.562015693644896e-4,Population weighted
5.715292579226119e-4,Population weighted
5.165340996021935e-4,Population weighted
4.8256907548159766e-4,Population weighted
4.8256907548159766e-4,Population weighted
5.470744903224591e-4,Population weighted
5.84468705465907e-4,Population weighted
6.34774199642287e-4,Population weighted
5.798251227919304e-4,Population weighted
6.065708225033235e-4,Population weighted
6.238214672431945e-4,Population weighted
5.560499244353659e-4,Population weighted
6.613093938983743e-4,Population weighted
6.125899401290435e-4,Population weighted
5.987530862648373e-4,Population weighted
5.514866731049223e-4,Population weighted
7.02304161744214e-4,Population weighted
6.005943735462832e-4,Population weighted
6.222496399794533e-4,Population weighted
6.133434552714328e-4,Population weighted
6.640940060227188e-4,Population weighted
5.722948738391266e-4,Population weighted
6.169300832146697e-4,Population weighted
4.8256907548159766e-4,Population weighted
5.792139071515651e-4,Population weighted
5.905950700901266e-4,Population weighted
6.23863917854075e-4,Population weighted
6.161761080868799e-4,Population weighted
6.43653665922299e-4,Population weighted
6.16042367179009e-4,Population weighted
6.136815211961316e-4,Population weighted
5.497635815547042e-4,Population weighted
6.354673477792717e-4,Population weighted
6.317803932048356e-4,Population weighted
6.070041515338461e-4,Population weighted
5.466644592038896e-4,Population weighted
5.747693535134518e-4,Population weighted
5.769897047047731e-4,Population weighted
6.104754189901952e-4,Population weighted
5.69352569795631e-4,Population weighted
6.669301801552367e-4,Population weighted
5.854737850314609e-4,Population weighted
6.144079069772181e-4,Population weighted
5.733925491139741e-4,Population weighted
6.340905986663363e-4,Population weighted
6.157429182758734e-4,Population weighted
6.031023124455262e-4,Population weighted
5.700707666220841e-4,Population weighted
6.567630963705808e-4,Population weighted
5.875331054996793e-4,Population weighted
6.030469902297829e-4,Population weighted
6.223793363383139e-4,Population weighted
5.905801160838197e-4,Population weighted
5.749060917755838e-4,Population weighted
5.28949934968919e-4,Population weighted
6.650181086537177e-4,Population weighted
5.846536252999393e-4,Population weighted
6.171115373870673e-4,Population weighted
5.775732746942109e-4,Population weighted
5.73557966048022e-4,Population weighted
6.772115821625839e-4,Population weighted
6.145488962497476e-4,Population weighted
6.382429484040113e-4,Population weighted
6.3092302814188e-4,Population weighted
6.240432392626745e-4,Population weighted
5.726256223051924e-4,Population weighted
5.688583738719963e-4,Population weighted
6.265238250416358e-4,Population weighted
6.997443822817173e-4,Population weighted
6.665435273956581e-4,Population weighted
6.700543498730754e-4,Population weighted
6.258163968721712e-4,Population weighted
8.428382015964224e-4,Population weighted
6.138024195086977e-4,Population weighted
5.748733502273975e-4,Population weighted
5.547971526716924e-4,Population weighted
6.197643588220799e-4,Population weighted
5.758681262808929e-4,Population weighted
5.970123037283709e-4,Population weighted
6.017312627262429e-4,Population weighted
6.038426757802412e-4,Population weighted
5.748828196119803e-4,Population weighted
5.296453623450489e-4,Population weighted
6.486474064763677e-4,Population weighted
6.716798456740513e-4,Population weighted
5.70261488800505e-4,Population weighted
6.458741248587772e-4,Population weighted
6.15973273606336e-4,Population weighted
5.01678270578769e-4,Population weighted
5.826741962207835e-4,Population weighted
5.743115988995041e-4,Population weighted
6.241906979828621e-4,Population weighted
6.473810749000618e-4,Population weighted
5.750190803345973e-4,Population weighted
5.990922300102049e-4,Population weighted
4.8256907548159766e-4,Population weighted
5.753673954521875e-4,Population weighted
6.690444033300617e-4,Population weighted
6.117179262489026e-4,Population weighted
5.749453151141999e-4,Population weighted
6.163329458574263e-4,Population weighted
6.203984644186434e-4,Population weighted
6.097111949008865e-4,Population weighted
6.046080303822314e-4,Population weighted
6.015885087235289e-4,Population weighted
6.326006634438221e-4,Population weighted
5.730538539464038e-4,Population weighted
7.060605002810061e-4,Population weighted
5.749948093225638e-4,Population weighted
6.149717827898378e-4,Population weighted
7.342812273745737e-4,Population weighted
6.389117880584124e-4,Population weighted
6.202331427906297e-4,Population weighted
6.081695202146724e-4,Population weighted
6.056336139781934e-4,Population weighted
5.280122541602088e-4,Population weighted
5.475386177105961e-4,Population weighted
5.750307286826501e-4,Population weighted
5.27928758790599e-4,Population weighted
6.191740911733024e-4,Population weighted
6.630606689165439e-4,Population weighted
5.749923043756757e-4,Population weighted
6.096721538659978e-4,Population weighted
5.805851425526556e-4,Population weighted
6.131580663220433e-4,Population weighted
6.073607482116167e-4,Population weighted
6.143300731245344e-4,Population weighted
5.996316309210761e-4,Population weighted
5.805289247018492e-4,Population weighted
5.969555414116643e-4,Population weighted
6.078208055263314e-4,Population weighted
6.198644714567141e-4,Population weighted
6.603744389169039e-4,Population weighted
6.037850660988395e-4,Population weighted
6.226115790094585e-4,Population weighted
6.18042519507248e-4,Population weighted
5.842643827589245e-4,Population weighted
6.138819490163808e-4,Population weighted
6.073682080517805e-4,Population weighted
6.245430819651741e-4,Population weighted
6.330706089109612e-4,Population weighted
5.847158312360512e-4,Population weighted
6.312645536830336e-4,Population weighted
5.484925612666156e-4,Population weighted
5.922266120777897e-4,Population weighted
5.750689141130722e-4,Population weighted
5.853659276114084e-4,Population weighted
5.712383118624196e-4,Population weighted
5.751495126729421e-4,Population weighted
6.057265344914353e-4,Population weighted
6.067111583076261e-4,Population weighted
6.517640957593317e-4,Population weighted
5.751861524367737e-4,Population weighted
6.194048559139314e-4,Population weighted
6.980328561167008e-4,Population weighted
5.694328702084902e-4,Population weighted
6.02786488459592e-4,Population weighted
5.748699550564455e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.04048769182124e-4,Population weighted
6.516073428988482e-4,Population weighted
4.8256907548159766e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.267154309876139e-4,Population weighted
6.866124496300534e-4,Population weighted
6.423865277744959e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.40951875490203e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.169009036401459e-4,Population weighted
6.177160891490322e-4,Population weighted
5.748234087641916e-4,Population weighted
6.601995970992667e-4,Population weighted
5.888472005588741e-4,Population weighted
5.562852765501643e-4,Population weighted
5.858644006158965e-4,Population weighted
6.648630163418633e-4,Population weighted
6.112193930668991e-4,Population weighted
5.752787986354098e-4,Population weighted
5.741936584001302e-4,Population weighted
6.375593617582623e-4,Population weighted
6.476058788436873e-4,Population weighted
6.222946482406598e-4,Population weighted
7.387621389644634e-4,Population weighted
7.199236951301569e-4,Population weighted
5.924186287204207e-4,Population weighted
5.021333303044079e-4,Population weighted
5.64094401849433e-4,Population weighted
4.8256907548159766e-4,Population weighted
7.097703416474602e-4,Population weighted
6.280984431276899e-4,Population weighted
5.717697612777884e-4,Population weighted
6.083446112523044e-4,Population weighted
6.148968407408919e-4,Population weighted
7.419360920955229e-4,Population weighted
6.128460117608923e-4,Population weighted
5.48786591500098e-4,Population weighted
6.182319190530919e-4,Population weighted
6.229837839107982e-4,Population weighted
6.09749188741646e-4,Population weighted
6.258849440526993e-4,Population weighted
6.418173990484636e-4,Population weighted
6.073987393948457e-4,Population weighted
5.752859409410834e-4,Population weighted
5.773243013058511e-4,Population weighted
5.68713715004987e-4,Population weighted
7.402822626979093e-4,Population weighted
5.46908097783173e-4,Population weighted
6.1369611602225e-4,Population weighted
5.749471233107183e-4,Population weighted
5.753726814659217e-4,Population weighted
6.609658541027086e-4,Population weighted
5.880707586302343e-4,Population weighted
6.131203640618458e-4,Population weighted
6.243223793400762e-4,Population weighted
6.211789113351248e-4,Population weighted
6.46772455803577e-4,Population weighted
6.057521424384293e-4,Population weighted
5.828286735990415e-4,Population weighted
6.08886181299687e-4,Population weighted
5.919665629744784e-4,Population weighted
6.33716561808268e-4,Population weighted
5.754136542420674e-4,Population weighted
5.018032992235878e-4,Population weighted
6.95840383639227e-4,Population weighted
6.160597246956127e-4,Population weighted
6.846609495764712e-4,Population weighted
5.754733783204757e-4,Population weighted
7.12121164301181e-4,Population weighted
6.109913805999593e-4,Population weighted
5.583029929694539e-4,Population weighted
6.716579281916344e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.296255856994119e-4,Population weighted
6.803941377381819e-4,Population weighted
5.84252721455164e-4,Population weighted
6.577670326168257e-4,Population weighted
4.8256907548159766e-4,Population weighted
5.887127083567893e-4,Population weighted
5.754931199755806e-4,Population weighted
6.394202131530404e-4,Population weighted
5.755090235367708e-4,Population weighted
6.231337162854063e-4,Population weighted
5.128957983553255e-4,Population weighted
5.89801958564513e-4,Population weighted
7.215300633765164e-4,Population weighted
5.754933046196472e-4,Population weighted
5.755426334530014e-4,Population weighted
5.750942039646586e-4,Population weighted
5.030966924847327e-4,Population weighted
6.183672048683727e-4,Population weighted
6.298217511131619e-4,Population weighted
5.755768971891612e-4,Population weighted
5.453454707753971e-4,Population weighted
5.756042547881938e-4,Population weighted
6.306333069127523e-4,Population weighted
6.182782020556378e-4,Population weighted
6.231958928212811e-4,Population weighted
6.602664540890955e-4,Population weighted
5.163583255634221e-4,Population weighted
6.062263508620504e-4,Population weighted
5.756040698587658e-4,Population weighted
5.861259424447153e-4,Population weighted
6.058499253788432e-4,Population weighted
6.229751946078237e-4,Population weighted
6.195144569660852e-4,Population weighted
6.527037173899762e-4,Population weighted
6.17921109184621e-4,Population weighted
5.804637421603278e-4,Population weighted
5.328769598638584e-4,Population weighted
6.13410597745768e-4,Population weighted
6.484703705026538e-4,Population weighted
5.454835747745979e-4,Population weighted
5.814362384111355e-4,Population weighted
5.896008008398422e-4,Population weighted
5.72445791385873e-4,Population weighted
6.101058930650064e-4,Population weighted
6.252256785317891e-4,Population weighted
6.323979370536427e-4,Population weighted
6.474278075339639e-4,Population weighted
6.346597142841024e-4,Population weighted
6.572774407632448e-4,Population weighted
6.161668973068834e-4,Population weighted
5.846345878544194e-4,Population weighted
5.885542718472162e-4,Population weighted
7.478974836057557e-4,Population weighted
6.158026798361047e-4,Population weighted
6.129454812816097e-4,Population weighted
5.02108357773367e-4,Population weighted
5.006360039016698e-4,Population weighted
6.151198645866898e-4,Population weighted
6.056839348741924e-4,Population weighted
4.8256907548159766e-4,Population weighted
4.8256907548159766e-4,Population weighted
7.463512629429929e-4,Population weighted
6.031419431419345e-4,Population weighted
6.612868735654036e-4,Population weighted
6.806800365800171e-4,Population weighted
6.138151373959556e-4,Population weighted
6.16282759471903e-4,Population weighted
5.02361220810037e-4,Population weighted
5.005915447794085e-4,Population weighted
6.132673537854734e-4,Population weighted
5.932956073490616e-4,Population weighted
5.837253400121768e-4,Population weighted
7.010028193884881e-4,Population weighted
6.052223723662089e-4,Population weighted
6.004352026676629e-4,Population weighted
6.327153911631518e-4,Population weighted
6.165645053795726e-4,Population weighted
6.542842504966106e-4,Population weighted
6.035829397451085e-4,Population weighted
5.265199752588944e-4,Population weighted
6.212361156615434e-4,Population weighted
6.081500899502787e-4,Population weighted
6.071056175356637e-4,Population weighted
6.63862791205935e-4,Population weighted
5.725003604554251e-4,Population weighted
6.558678551850559e-4,Population weighted
6.662484181300116e-4,Population weighted
6.213935342579339e-4,Population weighted
5.711720502402063e-4,Population weighted
6.20355116922439e-4,Population weighted
6.38629809631073e-4,Population weighted
5.830561019472377e-4,Population weighted
5.450247967939461e-4,Population weighted
6.135171060186324e-4,Population weighted
6.618286878576603e-4,Population weighted
6.174319044775296e-4,Population weighted
6.225505566679679e-4,Population weighted
5.474353872432564e-4,Population weighted
5.661994806836786e-4,Population weighted
6.34608759347168e-4,Population weighted
5.152947432278408e-4,Population weighted
6.03080558913244e-4,Population weighted
6.629010134553473e-4,Population weighted
6.589490386614994e-4,Population weighted
6.131453903488385e-4,Population weighted
5.291832506577414e-4,Population weighted
5.293628591203753e-4,Population weighted
5.754541464628619e-4,Population weighted
6.007828755896647e-4,Population weighted
6.242685074140157e-4,Population weighted
6.198784777914777e-4,Population weighted
5.533996196764182e-4,Population weighted
5.579673104326613e-4,Population weighted
6.109476370602925e-4,Population weighted
5.987857622356775e-4,Population weighted
5.550803651022415e-4,Population weighted
6.119885846517865e-4,Population weighted
5.815154162004607e-4,Population weighted
6.345859364206876e-4,Population weighted
6.834136743556981e-4,Population weighted
6.069518581578916e-4,Population weighted
5.527682659975618e-4,Population weighted
5.820654881455368e-4,Population weighted
6.202824199209142e-4,Population weighted
5.846866957262215e-4,Population weighted
6.263414614432897e-4,Population weighted
5.470664051568184e-4,Population weighted
6.165540486942211e-4,Population weighted
7.508163876813863e-4,Population weighted
6.063918255147031e-4,Population weighted
6.180391095344515e-4,Population weighted
5.445487631164284e-4,Population weighted
6.273376014185556e-4,Population weighted
6.223536349095585e-4,Population weighted
6.585291754800888e-4,Population weighted
6.321199649899097e-4,Population weighted
6.753239062934714e-4,Population weighted
6.554699349217654e-4,Population weighted
5.761044735325952e-4,Population weighted
5.62963680947135e-4,Population weighted
6.11202924692932e-4,Population weighted
5.552429648353503e-4,Population weighted
5.834919835071994e-4,Population weighted
6.210320201741906e-4,Population weighted
5.776614029167032e-4,Population weighted
5.735740940807337e-4,Population weighted
6.070390852561629e-4,Population weighted
6.203174211809289e-4,Population weighted
5.011921901135884e-4,Population weighted
5.860340784582541e-4,Population weighted
5.676155420336851e-4,Population weighted
6.255257511186322e-4,Population weighted
6.213483377929784e-4,Population weighted
6.245315026894749e-4,Population weighted
6.137336252982966e-4,Population weighted
5.986104085207462e-4,Population weighted
5.787051718808084e-4,Population weighted
6.256665762496025e-4,Population weighted
6.157951994725801e-4,Population weighted
6.036299327448431e-4,Population weighted
6.357495732140981e-4,Population weighted
6.984105470260589e-4,Population weighted
5.826878094571055e-4,Population weighted
5.747536502331671e-4,Population weighted
6.695093065068478e-4,Population weighted
6.096154887933668e-4,Population weighted
6.008848657514401e-4,Population weighted
6.598146917569148e-4,Population weighted
5.730075635205039e-4,Population weighted
6.854770548349458e-4,Population weighted
6.537994525009987e-4,Population weighted
6.107503680459225e-4,Population weighted
5.336910412442348e-4,Population weighted
5.289119434531605e-4,Population weighted
6.349194218407791e-4,Population weighted
6.341599486347436e-4,Population weighted
6.310503513906355e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.064250216343569e-4,Population weighted
6.297647314686399e-4,Population weighted
6.232132508623323e-4,Population weighted
6.168654896280228e-4,Population weighted
6.078481268314727e-4,Population weighted
5.794840980792484e-4,Population weighted
4.910707029320778e-4,Population weighted
6.802897101098915e-4,Population weighted
5.5429831705789e-4,Population weighted
6.400818900960611e-4,Population weighted
6.429444061927277e-4,Population weighted
5.813762170804172e-4,Population weighted
5.853808014109619e-4,Population weighted
6.331781875578405e-4,Population weighted
6.027121129786443e-4,Population weighted
6.755707050662647e-4,Population weighted
6.012567219385311e-4,Population weighted
6.293500883318915e-4,Population weighted
6.470926009431822e-4,Population weighted
6.08827031306094e-4,Population weighted
6.222264392152158e-4,Population weighted
6.068332740300756e-4,Population weighted
8.880744010743711e-4,Population weighted
6.750589342525092e-4,Population weighted
6.703742028658688e-4,Population weighted
6.178955969644832e-4,Population weighted
6.058907934899233e-4,Population weighted
6.584685480660423e-4,Population weighted
6.541349545462771e-4,Population weighted
5.776439092331358e-4,Population weighted
6.225520155693514e-4,Population weighted
6.135463187038775e-4,Population weighted
6.121016397394589e-4,Population weighted
6.422374703934762e-4,Population weighted
