omega,weighting
6.354826121462225e-4,Equally weighted
6.333880894486932e-4,Equally weighted
6.070237802307896e-4,Equally weighted
5.977271886306515e-4,Equally weighted
6.814035698795341e-4,Equally weighted
5.116852817937944e-4,Equally weighted
6.738560485646968e-4,Equally weighted
5.757923206099544e-4,Equally weighted
5.782759861200839e-4,Equally weighted
6.042814537792956e-4,Equally weighted
6.06191929490116e-4,Equally weighted
6.184444102297578e-4,Equally weighted
6.278682933417293e-4,Equally weighted
5.787732738816578e-4,Equally weighted
6.173027984746574e-4,Equally weighted
5.490068725188612e-4,Equally weighted
6.002608799786773e-4,Equally weighted
6.030514021806433e-4,Equally weighted
6.53288238447617e-4,Equally weighted
5.948099037734729e-4,Equally weighted
6.086451393192208e-4,Equally weighted
6.603258103799998e-4,Equally weighted
6.087234023452621e-4,Equally weighted
6.16050576897301e-4,Equally weighted
5.942364251998272e-4,Equally weighted
5.048662974253106e-4,Equally weighted
6.017125091242676e-4,Equally weighted
7.158113902816333e-4,Equally weighted
5.846374036692183e-4,Equally weighted
5.396152813146527e-4,Equally weighted
6.262542673173533e-4,Equally weighted
6.479615968506116e-4,Equally weighted
6.136561580638863e-4,Equally weighted
5.731427743159161e-4,Equally weighted
6.180382232211961e-4,Equally weighted
5.687214459785231e-4,Equally weighted
6.089900590580106e-4,Equally weighted
6.040043088842251e-4,Equally weighted
6.114101452433397e-4,Equally weighted
5.286101709084086e-4,Equally weighted
5.698073128171265e-4,Equally weighted
6.160569972682164e-4,Equally weighted
6.233566701767283e-4,Equally weighted
6.042492624632295e-4,Equally weighted
6.131830809358418e-4,Equally weighted
5.048662974253106e-4,Equally weighted
5.048662974253106e-4,Equally weighted
5.970684883245645e-4,Equally weighted
6.035402411822987e-4,Equally weighted
5.816483488500517e-4,Equally weighted
6.136057669706994e-4,Equally weighted
6.028945314269353e-4,Equally weighted
6.18433038267128e-4,Equally weighted
0.00055277933956471455,Equally weighted
6.198417056470685e-4,Equally weighted
6.165963074774488e-4,Equally weighted
6.06690086101402e-4,Equally weighted
6.10260098548693e-4,Equally weighted
6.201849145757825e-4,Equally weighted
5.675043395525131e-4,Equally weighted
6.214858448239035e-4,Equally weighted
7.02537145114087e-4,Equally weighted
5.972198787857167e-4,Equally weighted
6.216914809904767e-4,Equally weighted
6.231378622286673e-4,Equally weighted
6.312131702530233e-4,Equally weighted
5.785553145585853e-4,Equally weighted
5.675482616373674e-4,Equally weighted
5.783149356204684e-4,Equally weighted
6.038973354040173e-4,Equally weighted
5.9177634643082e-4,Equally weighted
5.796743545833894e-4,Equally weighted
6.321859003487069e-4,Equally weighted
5.961997720876812e-4,Equally weighted
6.061732985818008e-4,Equally weighted
6.744092494298028e-4,Equally weighted
6.447622208032622e-4,Equally weighted
6.322380275576246e-4,Equally weighted
6.24487647947734e-4,Equally weighted
5.95396802202415e-4,Equally weighted
6.23719271582095e-4,Equally weighted
6.053133049029708e-4,Equally weighted
5.918206953098334e-4,Equally weighted
6.935852263889353e-4,Equally weighted
6.114997969941762e-4,Equally weighted
6.20125180545896e-4,Equally weighted
6.733270603375455e-4,Equally weighted
5.048662974253106e-4,Equally weighted
6.028154470181261e-4,Equally weighted
6.217361452565608e-4,Equally weighted
6.285425672956412e-4,Equally weighted
5.705809898432627e-4,Equally weighted
6.096455249967653e-4,Equally weighted
6.254192431593851e-4,Equally weighted
6.258420246929705e-4,Equally weighted
6.112835171396146e-4,Equally weighted
5.955709778582089e-4,Equally weighted
5.96999918016874e-4,Equally weighted
5.736684022867321e-4,Equally weighted
6.05297254620856e-4,Equally weighted
5.676834436474892e-4,Equally weighted
5.765859502623335e-4,Equally weighted
5.949888256545957e-4,Population weighted
6.574634930361806e-4,Population weighted
6.144796919592039e-4,Population weighted
5.944989510157865e-4,Population weighted
5.837089378370625e-4,Population weighted
0.001051617193163291,Population weighted
7.132551377851666e-4,Population weighted
6.591445305045038e-4,Population weighted
4.916026743811955e-4,Population weighted
3.896772562883221e-4,Population weighted
5.660673584340495e-4,Population weighted
6.016293536119093e-4,Population weighted
4.22573487216392e-4,Population weighted
6.317964016863005e-4,Population weighted
3.321563617658014e-4,Population weighted
7.802315447280172e-4,Population weighted
5.657433861301733e-4,Population weighted
4.607108914562888e-4,Population weighted
6.592945578430094e-4,Population weighted
7.285921043872772e-4,Population weighted
6.14961259539584e-4,Population weighted
5.916254552967627e-4,Population weighted
5.969587908499382e-4,Population weighted
8.880403552261064e-4,Population weighted
5.516348003783329e-4,Population weighted
6.513527480458678e-4,Population weighted
5.60537617230188e-4,Population weighted
6.135821359691098e-4,Population weighted
5.690080587768865e-4,Population weighted
5.202353848147489e-4,Population weighted
5.009043641128888e-4,Population weighted
4.808092434638593e-4,Population weighted
7.444660380168712e-4,Population weighted
7.71224513252666e-4,Population weighted
5.868041192091651e-4,Population weighted
5.09029449919527e-4,Population weighted
6.455542224093913e-4,Population weighted
4.84708142818015e-4,Population weighted
5.202744735786991e-4,Population weighted
4.8510882791799354e-4,Population weighted
5.989243235611667e-4,Population weighted
7.217025904523338e-4,Population weighted
6.624029559634153e-4,Population weighted
9.026645020800337e-4,Population weighted
6.201554972877787e-4,Population weighted
6.768336642060524e-4,Population weighted
4.842185254115809e-4,Population weighted
4.977727858490421e-4,Population weighted
6.520763154258159e-4,Population weighted
4.00029319607817e-4,Population weighted
6.57510455221762e-4,Population weighted
5.058421718396386e-4,Population weighted
7.497627970279285e-4,Population weighted
5.607968439496857e-4,Population weighted
6.837680353617751e-4,Population weighted
4.6489904522960837e-4,Population weighted
8.62523137169607e-4,Population weighted
5.097364440588649e-4,Population weighted
6.433629878712486e-4,Population weighted
4.6756461314959404e-4,Population weighted
4.5545713172141664e-4,Population weighted
3.86220721076858e-4,Population weighted
6.553272977310469e-4,Population weighted
5.98902958626488e-4,Population weighted
5.548966069445522e-4,Population weighted
7.675771506220398e-4,Population weighted
4.7706929095652607e-4,Population weighted
6.419963630564648e-4,Population weighted
7.747776640507639e-4,Population weighted
5.52416849240675e-4,Population weighted
4.3543573078564036e-4,Population weighted
5.531787986579112e-4,Population weighted
7.389530689737142e-4,Population weighted
7.832649222433049e-4,Population weighted
5.842873625669737e-4,Population weighted
4.7447770225666705e-4,Population weighted
6.694950146599838e-4,Population weighted
6.678859336683864e-4,Population weighted
6.706636545464537e-4,Population weighted
7.856217414526334e-4,Population weighted
6.52588512900812e-4,Population weighted
6.548435601739522e-4,Population weighted
5.933232404276035e-4,Population weighted
5.415652203596741e-4,Population weighted
5.09143681641299e-4,Population weighted
6.447247690607238e-4,Population weighted
5.34687769610085e-4,Population weighted
7.8371109504274e-4,Population weighted
4.834954572578953e-4,Population weighted
5.069956106501182e-4,Population weighted
6.552295842181632e-4,Population weighted
8.066574342563936e-4,Population weighted
5.593502685260581e-4,Population weighted
5.974951169042408e-4,Population weighted
6.931160182339926e-4,Population weighted
7.0745951615603e-4,Population weighted
6.102537635959511e-4,Population weighted
7.337210478970847e-4,Population weighted
5.599078547919507e-4,Population weighted
6.644104259798126e-4,Population weighted
6.437310251969144e-4,Population weighted
7.308360364381776e-4,Population weighted
6.178836897343222e-4,Population weighted
5.75925886429167e-4,Population weighted
6.154571615575756e-4,Population weighted
8.548681692456428e-4,Population weighted
6.197785219280454e-4,Population weighted
6.112503021184977e-4,Population weighted
6.860848938622066e-4,Population weighted
7.617822137776922e-4,Population weighted
7.494316579635772e-4,Population weighted
6.743792812787419e-4,Population weighted
6.497499292507417e-4,Population weighted
5.960782035096909e-4,Population weighted
7.261216800865421e-4,Population weighted
6.646581491158144e-4,Population weighted
7.034391354213865e-4,Population weighted
6.478012662560316e-4,Population weighted
6.059988338688912e-4,Population weighted
6.727176456206297e-4,Population weighted
6.979063214335642e-4,Population weighted
7.237834898424436e-4,Population weighted
6.498001494629991e-4,Population weighted
6.43420981482534e-4,Population weighted
6.444415500888627e-4,Population weighted
6.457451528871411e-4,Population weighted
6.178973694987674e-4,Population weighted
6.887336581073819e-4,Population weighted
6.073936394310329e-4,Population weighted
6.463162318449705e-4,Population weighted
5.590607754493986e-4,Population weighted
7.441299254742e-4,Population weighted
6.636506186863705e-4,Population weighted
8.330178776808735e-4,Population weighted
6.514144252857618e-4,Population weighted
4.8268015819742926e-4,Population weighted
7.753599832439794e-4,Population weighted
7.577845320475959e-4,Population weighted
6.539619159420021e-4,Population weighted
7.894936519691928e-4,Population weighted
6.798232967454647e-4,Population weighted
6.432653199969078e-4,Population weighted
5.170337848414176e-4,Population weighted
6.455735006613251e-4,Population weighted
4.967764139458327e-4,Population weighted
5.365973619175223e-4,Population weighted
6.388245786031882e-4,Population weighted
5.229425441611457e-4,Population weighted
5.995569210914043e-4,Population weighted
6.057955630077037e-4,Population weighted
6.947944488141468e-4,Population weighted
4.891997980004612e-4,Population weighted
0.0013056555002309586,Population weighted
6.596391917438324e-4,Population weighted
5.448645915286486e-4,Population weighted
5.819559422560478e-4,Population weighted
6.075980963568442e-4,Population weighted
5.553820472569102e-4,Population weighted
7.073186468566464e-4,Population weighted
5.412460638303522e-4,Population weighted
6.742526313859343e-4,Population weighted
6.422896510445426e-4,Population weighted
5.939016431440431e-4,Population weighted
5.112139225654395e-4,Population weighted
6.475736682896317e-4,Population weighted
6.029401687577676e-4,Population weighted
6.190032966065973e-4,Population weighted
7.687197178148062e-4,Population weighted
6.143580188678013e-4,Population weighted
6.996823188758577e-4,Population weighted
5.262841105500677e-4,Population weighted
7.316132409028349e-4,Population weighted
7.331240919211339e-4,Population weighted
5.688425371738167e-4,Population weighted
5.131410323477525e-4,Population weighted
4.4937383385661e-4,Population weighted
4.917523348877665e-4,Population weighted
6.760529243289166e-4,Population weighted
7.525753036330563e-4,Population weighted
8.683789101882193e-4,Population weighted
5.920840331092062e-4,Population weighted
6.855024185314051e-4,Population weighted
5.318025458490337e-4,Population weighted
4.965747371289389e-4,Population weighted
5.387393699008775e-4,Population weighted
5.342710415347576e-4,Population weighted
0.00056749220103606275,Population weighted
7.927975173390323e-4,Population weighted
6.798778916839684e-4,Population weighted
5.618677509441549e-4,Population weighted
5.80524937323043e-4,Population weighted
6.929095631468589e-4,Population weighted
3.6549014077934825e-4,Population weighted
7.802710312965585e-4,Population weighted
7.722775228694608e-4,Population weighted
6.508820397911758e-4,Population weighted
7.322131959375074e-4,Population weighted
6.077098765323412e-4,Population weighted
6.449127009767066e-4,Population weighted
4.462682936757582e-4,Population weighted
6.506829698051023e-4,Population weighted
5.87309109181265e-4,Population weighted
6.094676733862913e-4,Population weighted
8.304731715660222e-4,Population weighted
6.608132660024347e-4,Population weighted
6.95401572893594e-4,Population weighted
7.924954292500291e-4,Population weighted
7.82158639662999e-4,Population weighted
5.775498018638163e-4,Population weighted
6.537668268887539e-4,Population weighted
6.511792252724139e-4,Population weighted
6.428099253098699e-4,Population weighted
5.216577181858587e-4,Population weighted
7.673000211063231e-4,Population weighted
6.380690109074661e-4,Population weighted
7.895568737111558e-4,Population weighted
9.022648034106271e-4,Population weighted
7.088166948902399e-4,Population weighted
5.507242013742882e-4,Population weighted
6.571795384171297e-4,Population weighted
5.39904499942642e-4,Population weighted
6.428080933420595e-4,Population weighted
5.616425507487124e-4,Population weighted
4.8082077812440017e-4,Population weighted
7.222486815523969e-4,Population weighted
6.009907332585798e-4,Population weighted
6.847708271174205e-4,Population weighted
7.412881570782311e-4,Population weighted
5.661955874160712e-4,Population weighted
7.990189826357685e-4,Population weighted
5.335649204605441e-4,Population weighted
8.427118521500205e-4,Population weighted
5.986738698128775e-4,Population weighted
5.291143494969221e-4,Population weighted
7.447794091855667e-4,Population weighted
5.885201271618992e-4,Population weighted
6.693339740418261e-4,Population weighted
4.956944742616846e-4,Population weighted
4.216073845918672e-4,Population weighted
7.397379485048461e-4,Population weighted
5.796114862294106e-4,Population weighted
7.859804596470254e-4,Population weighted
6.68071058641079e-4,Population weighted
6.847508445052942e-4,Population weighted
3.913840110790943e-4,Population weighted
5.68833804968799e-4,Population weighted
5.731134784523428e-4,Population weighted
6.564225945129528e-4,Population weighted
4.998623972311007e-4,Population weighted
7.265379390550987e-4,Population weighted
4.245601653549372e-4,Population weighted
0.001609939734281636,Population weighted
3.4017194263235743e-4,Population weighted
8.712959064995649e-4,Population weighted
6.799706612992187e-4,Population weighted
6.633454685832112e-4,Population weighted
6.686696357871845e-4,Population weighted
7.326954419790879e-4,Population weighted
3.776482981081292e-4,Population weighted
4.917922749966789e-4,Population weighted
4.1665146435608004e-4,Population weighted
5.652683732081296e-4,Population weighted
5.83096739015631e-4,Population weighted
5.70781435586461e-4,Population weighted
6.565332028497249e-4,Population weighted
7.378914421815005e-4,Population weighted
5.111818016888105e-4,Population weighted
5.129398083632484e-4,Population weighted
9.145875643150757e-4,Population weighted
7.492352867665787e-4,Population weighted
6.489547201891801e-4,Population weighted
5.911571205134583e-4,Population weighted
5.072683603788439e-4,Population weighted
5.68299929298181e-4,Population weighted
6.640828263628185e-4,Population weighted
4.426339066878613e-4,Population weighted
5.941485593290992e-4,Population weighted
5.550163490453381e-4,Population weighted
4.503225922995102e-4,Population weighted
5.527897853246121e-4,Population weighted
3.9351921105890207e-4,Population weighted
9.614887326265865e-4,Population weighted
4.8294238464609155e-4,Population weighted
8.731598884562746e-4,Population weighted
6.678845412447233e-4,Population weighted
4.3648797108209597e-4,Population weighted
5.058966644243642e-4,Population weighted
6.593816253521922e-4,Population weighted
5.993763457504632e-4,Population weighted
4.940372372346279e-4,Population weighted
6.091990191440264e-4,Population weighted
4.705647761222551e-4,Population weighted
7.489600894386072e-4,Population weighted
5.982320463410669e-4,Population weighted
8.938720541827059e-4,Population weighted
5.166404844635229e-4,Population weighted
6.464383131729127e-4,Population weighted
4.66623077427483e-4,Population weighted
5.451356738170043e-4,Population weighted
6.09922097462668e-4,Population weighted
5.801371662764993e-4,Population weighted
5.34541930807209e-4,Population weighted
5.441219094987274e-4,Population weighted
7.166097115505642e-4,Population weighted
6.122990463868976e-4,Population weighted
5.641987897194362e-4,Population weighted
5.667459659722623e-4,Population weighted
3.044192935097558e-4,Population weighted
6.563836765928962e-4,Population weighted
5.040201396178973e-4,Population weighted
5.577244237770811e-4,Population weighted
4.59028387387919e-4,Population weighted
6.952452804372775e-4,Population weighted
4.073210553028297e-4,Population weighted
6.105240907740245e-4,Population weighted
6.487963301326686e-4,Population weighted
7.367409855052047e-4,Population weighted
5.860980380619376e-4,Population weighted
5.950483723060611e-4,Population weighted
6.534246217908214e-4,Population weighted
5.445506080984427e-4,Population weighted
5.553471270278988e-4,Population weighted
4.7496489591487313e-4,Population weighted
9.488228446470207e-4,Population weighted
5.731401602377848e-4,Population weighted
7.600317259837524e-4,Population weighted
6.015543259716772e-4,Population weighted
4.922998913087427e-4,Population weighted
5.917977587533991e-4,Population weighted
2.988691069901649e-4,Population weighted
6.496563816179424e-4,Population weighted
4.969384243985641e-4,Population weighted
3.9062746899426123e-4,Population weighted
6.50899828349595e-4,Population weighted
6.178931310819991e-4,Population weighted
5.686767299887514e-4,Population weighted
7.864673574541119e-4,Population weighted
4.013437881344833e-4,Population weighted
4.571235766172519e-4,Population weighted
6.77999981564459e-4,Population weighted
5.625568231362094e-4,Population weighted
4.0470224586598545e-4,Population weighted
6.482804760538584e-4,Population weighted
6.6116186436369e-4,Population weighted
5.897822353356759e-4,Population weighted
5.294438229336174e-4,Population weighted
5.922414040120247e-4,Population weighted
5.944408354247962e-4,Population weighted
6.545423177738328e-4,Population weighted
6.553950390621176e-4,Population weighted
6.482931597310804e-4,Population weighted
6.624336144815806e-4,Population weighted
2.541924672783838e-4,Population weighted
6.545094746315765e-4,Population weighted
5.268258845169238e-4,Population weighted
6.833956455974579e-4,Population weighted
4.451132548392464e-4,Population weighted
4.808801453740822e-4,Population weighted
5.43589830667196e-4,Population weighted
6.450962205931514e-4,Population weighted
6.069504859522206e-4,Population weighted
0.0012487853975602103,Population weighted
5.890100735218892e-4,Population weighted
5.734456755098572e-4,Population weighted
6.1171888126433e-4,Population weighted
5.543261387065767e-4,Population weighted
5.772305450866921e-4,Population weighted
7.586557460195425e-4,Population weighted
5.940137301118615e-4,Population weighted
6.552543045685093e-4,Population weighted
5.609000313920394e-4,Population weighted
8.75105711694991e-4,Population weighted
6.545023043616698e-4,Population weighted
5.628343657218102e-4,Population weighted
5.702576981054783e-4,Population weighted
9.237576310137423e-4,Population weighted
6.498004845260248e-4,Population weighted
7.821679102938331e-4,Population weighted
8.012626379238619e-4,Population weighted
6.815828461382865e-4,Population weighted
6.956825533702423e-4,Population weighted
2.4911618034770776e-4,Population weighted
6.442828254530487e-4,Population weighted
4.5678198059922667e-4,Population weighted
4.884747255775675e-4,Population weighted
6.548010454086886e-4,Population weighted
4.433780305675897e-4,Population weighted
6.547298034088339e-4,Population weighted
5.696041078832209e-4,Population weighted
9.820722190270231e-4,Population weighted
4.6136044383319086e-4,Population weighted
5.0489920346036e-4,Population weighted
5.021743664536135e-4,Population weighted
5.813398264577363e-4,Population weighted
4.827349418941352e-4,Population weighted
7.654496675813244e-4,Population weighted
8.523743542290225e-4,Population weighted
6.564671501673058e-4,Population weighted
4.0453263560638814e-4,Population weighted
6.704566693060977e-4,Population weighted
6.010334571594669e-4,Population weighted
5.53407146855772e-4,Population weighted
6.644139077358096e-4,Population weighted
6.540089660587855e-4,Population weighted
6.547226437043674e-4,Population weighted
6.916837077765317e-4,Population weighted
5.645750090382075e-4,Population weighted
6.022578779524055e-4,Population weighted
6.042702812174853e-4,Population weighted
4.7046458582844123e-4,Population weighted
6.011856356536926e-4,Population weighted
6.115530094182131e-4,Population weighted
2.4332904501759452e-4,Population weighted
6.543660268239482e-4,Population weighted
6.111060235255477e-4,Population weighted
5.406426114294931e-4,Population weighted
4.768299898703553e-4,Population weighted
6.190903285866549e-4,Population weighted
5.349983942707989e-4,Population weighted
4.705824965561492e-4,Population weighted
8.885770776285855e-4,Population weighted
5.930182290081862e-4,Population weighted
5.723088356425975e-4,Population weighted
6.210845872251287e-4,Population weighted
6.131091669142759e-4,Population weighted
5.953735984337631e-4,Population weighted
6.552221673010885e-4,Population weighted
5.012360127168569e-4,Population weighted
4.5469048569278677e-4,Population weighted
8.36447641099846e-4,Population weighted
6.546216925371088e-4,Population weighted
7.681050173598223e-4,Population weighted
4.73978329780665e-4,Population weighted
8.930878363129854e-4,Population weighted
4.571816278982237e-4,Population weighted
7.44991922844663e-4,Population weighted
8.012009088714763e-4,Population weighted
7.645683963983171e-4,Population weighted
6.552970213447314e-4,Population weighted
4.805250587086485e-4,Population weighted
6.832052822484809e-4,Population weighted
6.487248519793984e-4,Population weighted
6.517288666952338e-4,Population weighted
5.22968445766138e-4,Population weighted
6.607895301433624e-4,Population weighted
5.80098971548342e-4,Population weighted
5.60739401188668e-4,Population weighted
5.717143530450665e-4,Population weighted
7.036875843473867e-4,Population weighted
5.569267326009115e-4,Population weighted
6.933678888671569e-4,Population weighted
6.073790765389573e-4,Population weighted
6.742526574229798e-4,Population weighted
6.905718261143131e-4,Population weighted
5.918888983504623e-4,Population weighted
6.17943626115767e-4,Population weighted
5.649830345384421e-4,Population weighted
6.13294220038246e-4,Population weighted
6.568029408266999e-4,Population weighted
4.927849318027126e-4,Population weighted
6.059012683484495e-4,Population weighted
7.676192604011163e-4,Population weighted
7.068736470129485e-4,Population weighted
5.573255890426824e-4,Population weighted
6.147498519165886e-4,Population weighted
7.640160368558023e-4,Population weighted
6.123940923978685e-4,Population weighted
9.056961603515418e-4,Population weighted
7.710841862550294e-4,Population weighted
5.736567592971722e-4,Population weighted
4.168533094484427e-4,Population weighted
5.216401536081622e-4,Population weighted
5.391628447207771e-4,Population weighted
2.9651498376638715e-4,Population weighted
5.865083559617496e-4,Population weighted
6.081931643101077e-4,Population weighted
5.341133003101815e-4,Population weighted
5.96275848511987e-4,Population weighted
5.693234892376393e-4,Population weighted
2.8685110188054195e-4,Population weighted
7.468521528991287e-4,Population weighted
6.923842924107009e-4,Population weighted
6.552725990635101e-4,Population weighted
7.783065715502465e-4,Population weighted
7.924601368740472e-4,Population weighted
6.546266582355897e-4,Population weighted
5.974977161534241e-4,Population weighted
6.851495806717568e-4,Population weighted
6.457040670072052e-4,Population weighted
5.996999402753671e-4,Population weighted
5.022317171097694e-4,Population weighted
6.666925870445517e-4,Population weighted
5.947856672963016e-4,Population weighted
5.812590178088518e-4,Population weighted
6.964251870835281e-4,Population weighted
6.95192678616869e-4,Population weighted
5.439904413066699e-4,Population weighted
6.227556296032449e-4,Population weighted
6.820262510927276e-4,Population weighted
5.200522943353085e-4,Population weighted
5.932925190043605e-4,Population weighted
5.890911420000237e-4,Population weighted
8.922664795911311e-4,Population weighted
4.479571906212704e-4,Population weighted
4.827764523689793e-4,Population weighted
5.743075457666838e-4,Population weighted
3.080290619062414e-4,Population weighted
4.894617809102261e-4,Population weighted
0.00058438557111646465,Population weighted
4.0499734453007524e-4,Population weighted
6.799907138600678e-4,Population weighted
6.007685603243548e-4,Population weighted
6.929064223383065e-4,Population weighted
4.822328371385309e-4,Population weighted
4.995364885551918e-4,Population weighted
0.00049579627994548005,Population weighted
6.011723869265875e-4,Population weighted
0.0010732877605416238,Population weighted
6.028950161544021e-4,Population weighted
5.322298318226111e-4,Population weighted
4.05434405171706e-4,Population weighted
6.000684753996718e-4,Population weighted
0.0010701575522802395,Population weighted
6.045023287318277e-4,Population weighted
6.910858708981619e-4,Population weighted
4.6660889709654806e-4,Population weighted
5.597226203661996e-4,Population weighted
4.2945346579170127e-4,Population weighted
3.9986923350193856e-4,Population weighted
6.019359925991311e-4,Population weighted
6.719652872441092e-4,Population weighted
3.739169833872474e-4,Population weighted
5.604664702696575e-4,Population weighted
5.767025977445693e-4,Population weighted
4.7624265138802613e-4,Population weighted
4.8258795920746544e-4,Population weighted
6.837759606052032e-4,Population weighted
6.518523558854635e-4,Population weighted
5.324031858613624e-4,Population weighted
6.05307530175841e-4,Population weighted
7.471226022362859e-4,Population weighted
6.75418259373179e-4,Population weighted
4.580391279360287e-4,Population weighted
5.264557428663423e-4,Population weighted
5.657588101738791e-4,Population weighted
6.777906044669749e-4,Population weighted
5.283943796914762e-4,Population weighted
4.2232430044129203e-4,Population weighted
5.721437440436048e-4,Population weighted
6.161712157544845e-4,Population weighted
5.977804247948762e-4,Population weighted
5.758782430030089e-4,Population weighted
6.760208969215257e-4,Population weighted
5.130145771898511e-4,Population weighted
5.930664986432393e-4,Population weighted
6.151759651719717e-4,Population weighted
6.186103147951105e-4,Population weighted
8.42640079972352e-4,Population weighted
6.005612560032807e-4,Population weighted
7.63067805341009e-4,Population weighted
6.977514349500859e-4,Population weighted
6.224081699679469e-4,Population weighted
5.690961540262686e-4,Population weighted
6.665996605017123e-4,Population weighted
4.732206926375994e-4,Population weighted
6.039655190445754e-4,Population weighted
4.316598536645605e-4,Population weighted
5.93087512298497e-4,Population weighted
4.942465656769685e-4,Population weighted
5.899090362556411e-4,Population weighted
3.6219567241762397e-4,Population weighted
4.143727516603356e-4,Population weighted
6.721265452462772e-4,Population weighted
5.40767205246923e-4,Population weighted
3.908677194660535e-4,Population weighted
5.538496462831284e-4,Population weighted
3.4217373420008374e-4,Population weighted
5.642107974618179e-4,Population weighted
5.793211520772689e-4,Population weighted
5.936507403592272e-4,Population weighted
4.37387321171756e-4,Population weighted
5.787185506311214e-4,Population weighted
7.840720320799023e-4,Population weighted
5.674769481810074e-4,Population weighted
7.977463913324118e-4,Population weighted
5.734502924855211e-4,Population weighted
6.551424498215405e-4,Population weighted
6.026349722828522e-4,Population weighted
5.517884703245745e-4,Population weighted
5.378598342757934e-4,Population weighted
5.672140706971978e-4,Population weighted
5.638150039207126e-4,Population weighted
6.635250164713877e-4,Population weighted
7.362183584806857e-4,Population weighted
5.277995475470954e-4,Population weighted
6.759769956643616e-4,Population weighted
5.55714891341165e-4,Population weighted
6.196516850168925e-4,Population weighted
8.815602372398008e-4,Population weighted
4.8477245116792107e-4,Population weighted
6.574057438037688e-4,Population weighted
4.5607169010716787e-4,Population weighted
6.816387578732409e-4,Population weighted
5.467791505653989e-4,Population weighted
4.543820526484535e-4,Population weighted
5.510376416870646e-4,Population weighted
5.648810672775458e-4,Population weighted
6.213318592802909e-4,Population weighted
9.775781862077103e-4,Population weighted
7.494391554015715e-4,Population weighted
5.507712753485816e-4,Population weighted
3.552003876889585e-4,Population weighted
4.93812283763418e-4,Population weighted
6.148877315977228e-4,Population weighted
4.5704749781446167e-4,Population weighted
6.206734168978637e-4,Population weighted
4.966238697316171e-4,Population weighted
5.95683595365659e-4,Population weighted
6.492256801139432e-4,Population weighted
6.13672299598736e-4,Population weighted
4.91775193145856e-4,Population weighted
5.526789818228992e-4,Population weighted
6.733692706685625e-4,Population weighted
5.723856529468983e-4,Population weighted
6.624407718187706e-4,Population weighted
4.602006740827737e-4,Population weighted
5.344923632590341e-4,Population weighted
5.656536436050309e-4,Population weighted
4.305696171166631e-4,Population weighted
6.824930652042501e-4,Population weighted
6.523661467597116e-4,Population weighted
6.498881619974809e-4,Population weighted
5.638984096042167e-4,Population weighted
5.275632985344527e-4,Population weighted
5.653983718709084e-4,Population weighted
5.82194125362741e-4,Population weighted
7.306377459250397e-4,Population weighted
5.883969482246052e-4,Population weighted
2.936409095517607e-4,Population weighted
4.2451525958247697e-4,Population weighted
5.020672966238106e-4,Population weighted
6.670295822864889e-4,Population weighted
5.115334212501908e-4,Population weighted
7.530125275702829e-4,Population weighted
5.379782252594768e-4,Population weighted
6.148206813398441e-4,Population weighted
6.631689937954468e-4,Population weighted
6.692261975743607e-4,Population weighted
5.21844720304579e-4,Population weighted
5.895688160180179e-4,Population weighted
6.656858279996852e-4,Population weighted
6.647303087940194e-4,Population weighted
5.51703645791554e-4,Population weighted
5.979582061599515e-4,Population weighted
7.660100588246025e-4,Population weighted
6.772923707105186e-4,Population weighted
5.32284223407862e-4,Population weighted
5.780827847529402e-4,Population weighted
7.512736742270151e-4,Population weighted
4.502370281571084e-4,Population weighted
4.963950450542952e-4,Population weighted
4.632457008536512e-4,Population weighted
6.450895316103728e-4,Population weighted
4.711198018742159e-4,Population weighted
6.445271879392826e-4,Population weighted
6.586438064094687e-4,Population weighted
6.499340255302599e-4,Population weighted
6.512141858223533e-4,Population weighted
6.918059072982651e-4,Population weighted
5.657966702113726e-4,Population weighted
5.819991930454161e-4,Population weighted
7.700225906735037e-4,Population weighted
5.996820058642803e-4,Population weighted
6.627070787272965e-4,Population weighted
7.854710242384186e-4,Population weighted
7.440052978001746e-4,Population weighted
7.541317422283196e-4,Population weighted
5.275157123802791e-4,Population weighted
6.43374848456367e-4,Population weighted
6.450519179145581e-4,Population weighted
5.277920994010804e-4,Population weighted
6.128121849584928e-4,Population weighted
6.514965720838812e-4,Population weighted
6.448992022093234e-4,Population weighted
7.943103736841842e-4,Population weighted
4.57338203795077e-4,Population weighted
6.448490037620385e-4,Population weighted
4.58650730592496e-4,Population weighted
5.177940874485092e-4,Population weighted
5.541629417111747e-4,Population weighted
6.450879637929123e-4,Population weighted
4.601505192833362e-4,Population weighted
4.563668627387887e-4,Population weighted
6.447654500724088e-4,Population weighted
5.968571319357794e-4,Population weighted
5.939730578665974e-4,Population weighted
4.984181088946832e-4,Population weighted
0.0010568518212350183,Population weighted
7.060130963049304e-4,Population weighted
4.888155916663536e-4,Population weighted
4.6167848548251474e-4,Population weighted
7.284632039900627e-4,Population weighted
2.834171335733209e-4,Population weighted
3.471418529025991e-4,Population weighted
4.6084256710592634e-4,Population weighted
3.9485889890834505e-4,Population weighted
6.586160982874618e-4,Population weighted
7.658688095112742e-4,Population weighted
7.900366904038541e-4,Population weighted
6.133598888165828e-4,Population weighted
5.898195180485975e-4,Population weighted
6.447000320850801e-4,Population weighted
8.639991584240914e-4,Population weighted
