fips,effect,pop
50015,10.408978212062038,15206
50017,-16.958714202780385,17448
50019,15.330702027137676,15672
50021,27.63628069052872,36223
50023,-3.596210818608597,36012
50025,-30.697693184535048,26399
50027,-20.53960296003133,33129
5003,20.74028513261098,11989
5005,-32.22515796881402,20765
5007,-40.382356813594555,136922
5009,57.20231557623451,20921
5011,2.1466251743529483,6352
5013,114.47930882712947,3167
5015,-11.959123667490914,15382
5017,-18.046849739106676,6342
5019,-7.442255648625865,13197
5021,20.440775542653455,8579
5023,6.402406203675113,13785
5025,127.89485720601398,4786
5027,-85.09246035766937,13649
5029,-25.721786810259047,12022
5031,-65.45694828402739,59982
5033,-29.587836813512496,35509
5035,-15.849558575401346,28602
5037,-49.599607958874316,9849
5039,39.24078809282233,4409
5041,43.19797636289667,6909
5043,109.61093013787192,10765
5045,-22.241065014927315,73551
5047,39.25486855727016,10073
5049,68.08985419405971,6512
5051,-14.835737954046664,54174
5053,42.846308772323084,10490
5055,49.08630975078495,25003
5057,-8.828880233377603,12498
5059,77.0136263397925,19797
5061,-14.697391574894468,7480
5063,4.352652952882899,20967
5065,33.86204062593691,7336
5067,17.868742360697198,10784
5069,75.57837693006513,43074
5071,4.5297963357104045,14758
5073,-44.8666599267988,4073
5075,28.507243283700234,9415
5077,-50.26268859707784,6153
5079,43.87733633799188,9323
5081,72.52019166966278,7158
5083,5.449235207595635,12294
5085,9.656084219625022,41554
5087,71.50556382336134,8961
5089,-33.52542474127509,8983
5091,22.058842955479733,25593
5093,29.77401716737151,25638
5095,55.49771812216147,4320
5097,99.918736923974,4936
5099,14.683856778251965,4941
5101,-64.66321633980404,4436
5103,37.468035710179606,14292
5105,-32.09653821001301,5940
5107,-25.79235332647511,11105
5109,-41.419643330082394,6234
5111,79.61257322973802,13806
5113,-24.63067090627402,10910
5115,-4.871733788722334,36758
5117,-49.823906617545916,4637
5119,-13.043590069590062,238550
5121,68.31422240699102,9895
5123,-74.27494591431001,16830
5125,15.821385541340788,65566
5127,128.93615636706176,6024
5129,-51.52891278513215,4410
5131,7.321605232186647,74855
5133,-18.58609119084577,9560
5135,58.98508631237675,8817
5137,3.656791068227477,6644
5139,-10.045915413618872,23489
5141,12.330166202482744,9141
5143,-28.820656904202067,130102
5145,12.649529542999332,45353
